date,plot_id,greenhouse_id,farm_id,blossom_count,pest_severity,disease_severity,leaf_color,notes_flag,blossom_norm,notes_penalty,leaf_penalty,risk_score,risk_level
2026-03-15,P0061,GH017,F08,29.52019642,0.131784224,0.195541378,Poor,None,0.4131120236397575,0,0.25,0.4667405032279515,Moderate
2026-03-29,P0061,GH017,F08,44.27291399,0.226911553,0.268720933,Fair,None,0.6971752899185716,0,0.1,0.4397785213837143,Moderate
2026-04-12,P0061,GH017,F08,36.55026468,0.460821928,0.188778231,Excellent,Minor,0.5484758400093959,0.1,0,0.4559330467518792,Moderate
2026-04-26,P0061,GH017,F08,39.98185521,0.182876747,0.149484113,Good,None,0.6145510434326286,0,0,0.2541849209865257,Low
2026-05-10,P0061,GH017,F08,40.14040762,0.159058189,0.145131397,Poor,None,0.6176039667497918,0,0.25,0.4945002881499584,Moderate
2026-05-24,P0061,GH017,F08,35.77985071,0.197048922,0.132824797,Good,None,0.5336415352335723,0,0,0.23546658839671444,Low
2026-06-07,P0061,GH017,F08,30.46065598,0.441405405,0.047156405,Fair,None,0.43122055267172316,0,0.1,0.36195638453434464,Moderate
2026-06-21,P0061,GH017,F08,29.48295285,0.028133014,0.087580262,Good,None,0.4123948994833514,0,0,0.1317366526966703,Low
2026-07-05,P0061,GH017,F08,44.15824637,0.308902965,0.482068964,Fair,Severe,0.6949673673091227,0,0.1,0.5640405450118245,Moderate
2026-07-19,P0061,GH017,F08,27.11653251,0.471556037,0.436055388,Poor,Minor,0.36682952564768706,0.1,0.25,0.7846354426795373,High
2026-08-02,P0061,GH017,F08,29.99354224,0.299090465,0.439222464,Fair,Moderate,0.4222262874403505,0,0.1,0.4867770290380701,Moderate
2026-08-16,P0061,GH017,F08,39.33528639,0.115386745,0.493263962,Good,Moderate,0.602101374413225,0,0,0.382774418532645,Moderate
2026-08-30,P0061,GH017,F08,27.33257754,0.131066319,0.249580317,Poor,Minor,0.3709894681527821,0.1,0.25,0.5823822479305565,Moderate
2026-02-15,P0062,GH013,F08,37.15605297,0.262274843,0.13705673,Good,None,0.5601402807820431,0,0,0.26549977970640865,Low
2026-03-01,P0062,GH013,F08,23.26519718,0.568310463,0.139370219,Good,Minor,0.2926721449357079,0.1,0,0.42015968958714156,Moderate
2026-03-15,P0062,GH013,F08,36.03632576,0.142383105,0.405759453,Good,None,0.5385799569227514,0,0,0.3401418319845503,Moderate
2026-03-29,P0062,GH013,F08,42.75569205,0.134724979,0.106476665,Poor,None,0.6679612134000391,0,0.25,0.4786604845800078,Moderate
2026-04-12,P0062,GH013,F08,26.2537998,0.558833503,0.284165363,Excellent,None,0.35021762547639057,0,0,0.39350966449527813,Moderate
2026-04-26,P0062,GH013,F08,22.91752007,0.202885796,0.226623555,Poor,Moderate,0.2859776295009507,0,0.25,0.4801861542501902,Moderate
2026-05-10,P0062,GH013,F08,27.93220685,0.024318524,0.317199437,Good,None,0.3825353178951703,0,0,0.22775829362903405,Low
2026-05-24,P0062,GH013,F08,35.25844165,0.233619155,0.080847042,Poor,Minor,0.5236018147584676,0.1,0.25,0.5728682361016935,Moderate
2026-06-07,P0062,GH013,F08,29.81467565,0.340307938,0.474174939,Good,Moderate,0.41878221501488255,0,0,0.4162429438529765,Moderate
2026-06-21,P0062,GH013,F08,31.51632034,0.252272974,0.142343,Good,Minor,0.45154734770273075,0.1,0,0.3426593604405461,Moderate
2026-07-05,P0062,GH013,F08,28.96773686,0.316773617,0.058106271,Excellent,None,0.40247442644073805,0,0,0.21751347318814762,Low
2026-07-19,P0062,GH013,F08,39.62726555,0.336701033,0.120169033,Excellent,None,0.6077234269931243,0,0,0.29346611179862486,Low
2026-08-02,P0062,GH013,F08,20.23162879,0.211329898,0.227508402,Good,Minor,0.23426084944016454,0.1,0,0.3231964150880329,Moderate
2026-08-16,P0062,GH013,F08,32.39586122,0.285066124,0.111866415,Good,None,0.46848288883358036,0,0,0.24380960791671608,Low
2026-08-30,P0062,GH013,F08,16.53918371,0.135776803,0.17695481,Poor,Moderate,0.1631628971474374,0,0.25,0.40978412497948746,Moderate
2026-02-15,P0063,GH019,F08,39.72488645,0.210116944,0.358444632,Excellent,None,0.6096031153677915,0,0,0.3567616378735583,Moderate
2026-03-01,P0063,GH019,F08,24.88914111,0.605603864,0.319658842,Poor,Minor,0.3239411511252878,0.1,0.25,0.7705960615250576,High
2026-03-15,P0063,GH019,F08,33.34575919,0.080121282,0.193117794,Good,Minor,0.48677315425142603,0.1,0,0.3123000868502852,Moderate
2026-03-29,P0063,GH019,F08,27.59006772,0.089677161,0.076531725,Excellent,None,0.3759474361487436,0,0,0.14101576982974873,Low
2026-04-12,P0063,GH019,F08,35.26998786,0.227118125,0.329911283,Fair,Moderate,0.5238241367889802,0,0.1,0.432716248457796,Moderate
2026-04-26,P0063,GH019,F08,43.50579264,0.207923481,0.308431585,Excellent,Severe,0.6824043844715414,0,0,0.34804830849430834,Moderate
2026-05-10,P0063,GH019,F08,33.15056046,0.444674528,0.251382379,Poor,None,0.4830146068140351,0,0.25,0.615361076712807,High
2026-05-24,P0063,GH019,F08,40.58777581,0.609832466,0.175555755,Good,None,0.6262180318315407,0,0,0.41768505921630816,Moderate
2026-06-07,P0063,GH019,F08,32.0083101,0.314225397,0.317743035,Good,None,0.4610206001755855,0,0,0.34516737473511716,Moderate
2026-06-21,P0063,GH019,F08,35.38397712,0.115265757,0.382292762,Fair,None,0.526018997590908,0,0.1,0.4175785573681816,Moderate
2026-07-05,P0063,GH019,F08,35.94133816,0.122166499,0.279954304,Excellent,Minor,0.5367509726841556,0.1,0,0.3760879059868312,Moderate
2026-07-19,P0063,GH019,F08,41.00519522,0.031071973,0.116513123,Good,None,0.6342554337847848,0,0,0.19015718265695697,Low
2026-08-02,P0063,GH019,F08,31.11163432,0.156966936,0.362192744,Excellent,Severe,0.44375512690591024,0,0,0.30667618778118205,Moderate
2026-08-16,P0063,GH019,F08,24.670338,0.271619554,0.363684362,Fair,Minor,0.3197281018478479,0.1,0.1,0.5226704271695696,Moderate
2026-08-30,P0063,GH019,F08,24.32661348,0.228870073,0.051488809,Excellent,None,0.3131096934503422,0,0,0.16589642829006845,Low
2026-02-15,P0064,GH011,F05,35.4017286,0.299068051,0.144274745,Good,None,0.5263608019646552,0,0,0.27486961349293104,Low
2026-03-01,P0064,GH011,F05,44.491423760000004,0.189380536,0.124288686,Good,None,0.7013826909404861,0,0,0.26248963448809726,Low
2026-03-15,P0064,GH011,F05,47.987287,0.511748174,0.277352093,Good,None,0.7686954640418855,0,0,0.4576593955583771,Moderate
2026-03-29,P0064,GH011,F05,41.66948972,0.097324599,0.321459546,Fair,None,0.6470464103994786,0,0.1,0.40812968742989575,Moderate
2026-04-12,P0064,GH011,F05,36.72203369,0.290063912,0.466728613,Good,None,0.5517832486813617,0,0,0.42190689478627236,Moderate
2026-04-26,P0064,GH011,F05,33.52219398,0.130415191,0.063080166,Good,Moderate,0.4901704024190811,0,0,0.17206547203381622,Low
2026-05-10,P0064,GH011,F05,32.16453348,0.120422785,0.127418302,Good,None,0.46402867806912285,0,0,0.19229194626382456,Low
2026-05-24,P0064,GH011,F05,37.7001506,0.187100116,0.122095119,Good,None,0.5706168691949238,0,0,0.23455121798898476,Low
2026-06-07,P0064,GH011,F05,27.86600415,0.206498359,0.33932019,Excellent,Minor,0.3812605863001781,0.1,0,0.4012206284100356,Moderate
2026-06-21,P0064,GH011,F05,44.12982322,0.419820451,0.150940863,Fair,None,0.6944200801541546,0,0.1,0.45374456223083093,Moderate
2026-07-05,P0064,GH011,F05,37.0792538,0.209255778,0.112844301,Good,Minor,0.5586615143802471,0.1,0,0.33575176062604944,Moderate
2026-07-19,P0064,GH011,F05,38.02985976,0.333287138,0.020250348,Good,None,0.5769654121306403,0,0,0.24115623732612806,Low
2026-08-02,P0064,GH011,F05,32.41404981,0.136411585,0.196246859,Good,None,0.4688331097511768,0,0,0.2298217632502354,Low
2026-08-16,P0064,GH011,F05,45.48429105,0.040812624,0.46763599,Good,None,0.720500329710466,0,0,0.3688206798420932,Moderate
2026-08-30,P0064,GH011,F05,40.84841308,0.318344068,0.130607679,Excellent,None,0.6312365969792089,0,0,0.29644119874584174,Low
2026-02-15,P0065,GH020,F01,33.74349028,0.076115117,0.345896866,Good,None,0.49443145801749167,0,0,0.28118017225349834,Low
2026-03-01,P0065,GH020,F01,25.62381773,0.039747321,0.177415724,Good,None,0.3380873339791007,0,0,0.16136610494582015,Low
2026-03-15,P0065,GH020,F01,25.93502842,0.260124121,0.159078347,Good,Minor,0.3440796892643435,0.1,0,0.3314446363528687,Moderate
2026-03-29,P0065,GH020,F01,36.34913543,0.433237738,0.199193942,Fair,None,0.5446031005342371,0,0.1,0.45019110230684745,Moderate
2026-04-12,P0065,GH020,F01,37.91125485,0.076099759,0.291508013,Fair,None,0.5746816770851177,0,0.1,0.37274985691702356,Moderate
2026-04-26,P0065,GH020,F01,31.12877182,0.116938743,0.016199517,Poor,None,0.44408510910768123,0,0.25,0.38703536452153625,Moderate
2026-05-10,P0065,GH020,F01,32.87107157,0.259482331,0.229893993,Excellent,Minor,0.4776330541200766,0.1,0,0.3897977235240153,Moderate
2026-05-24,P0065,GH020,F01,44.93497609,0.113856226,0.323669868,Good,Moderate,0.7099232817182555,0,0,0.32748577604365114,Moderate
2026-06-07,P0065,GH020,F01,46.32354571,0.475329971,0.185923527,Excellent,Minor,0.7366601605232044,0.1,0,0.4973631091046409,Moderate
2026-06-21,P0065,GH020,F01,33.91523885,0.062137491,0.060498739,Fair,Moderate,0.49773847311768754,0,0.1,0.24852024902353753,Low
2026-07-05,P0065,GH020,F01,40.82232632,0.172294714,0.158456649,Excellent,None,0.630734296964512,0,0,0.25775550134290237,Low
2026-07-19,P0065,GH020,F01,43.21765594,0.28782262,0.251252193,Good,None,0.6768563183780616,0,0,0.3491726675256123,Moderate
2026-08-02,P0065,GH020,F01,37.06315467,0.417263327,0.183921393,Good,Minor,0.5583515259709696,0.1,0,0.44047709649419386,Moderate
2026-08-16,P0065,GH020,F01,31.75242065,0.413929495,0.014635237,Good,None,0.4560934542020801,0,0,0.24267987074041603,Low
2026-08-30,P0065,GH020,F01,43.80721765,0.017352614,0.437013424,Poor,None,0.6882083166943639,0,0.25,0.5903711190388727,Moderate
2026-02-15,P0066,GH019,F08,31.42925645,0.646707627,0.116246103,Excellent,Minor,0.449870934333398,0.1,0,0.4686326026666795,Moderate
2026-03-01,P0066,GH019,F08,49.97720243,0.339217004,0.070050844,Good,None,0.807011243760592,0,0,0.3116510799521184,Moderate
2026-03-15,P0066,GH019,F08,35.43958923,0.386721333,0.108442076,Fair,None,0.5270898075983728,0,0.1,0.38956936226967454,Moderate
2026-03-29,P0066,GH019,F08,30.62805396,0.218746887,0.174678083,Fair,Minor,0.43444379725304516,0.1,0.1,0.44205530725060904,Moderate
2026-04-12,P0066,GH019,F08,32.95370367,0.183353606,0.247304131,Good,None,0.47922413346624476,0,0,0.27130544774324894,Low
2026-04-26,P0066,GH019,F08,27.769876,0.028517222,0.167713562,Fair,None,0.3794096407953399,0,0.1,0.261334058759068,Low
2026-05-10,P0066,GH019,F08,37.26580784,0.078943415,0.221505309,Fair,None,0.5622536084936511,0,0.1,0.33975830599873025,Moderate
2026-05-24,P0066,GH019,F08,29.52846372,0.096638153,0.049407421,Good,None,0.41327121032723824,0,0,0.13871093506544765,Low
2026-06-07,P0066,GH019,F08,41.01575485,0.373658687,0.214570934,Excellent,None,0.6344587592381641,0,0,0.35422921259763285,Moderate
2026-06-21,P0066,GH019,F08,46.33250126,0.25067465,0.153959895,Fair,Minor,0.7368325994499482,0.1,0.1,0.5043846001399896,Moderate
2026-07-05,P0066,GH019,F08,21.03138174,0.310208993,0.448334055,Good,None,0.24966007565832887,0,0,0.3602554874316658,Moderate
2026-07-19,P0066,GH019,F08,25.31109944,0.13805969,0.037574013,Fair,Minor,0.3320659498875915,0.1,0.1,0.33164238732751833,Moderate
2026-08-02,P0066,GH019,F08,49.26357524,0.132767306,0.14344106,Excellent,Moderate,0.7932703672383573,0,0,0.26967110754767143,Low
2026-08-16,P0066,GH019,F08,17.92835731,0.208445902,0.207428698,Good,None,0.18991140557457317,0,0,0.2042812609149146,Low
2026-08-30,P0066,GH019,F08,37.71655264,0.257728723,0.149518642,Excellent,None,0.5709326901298756,0,0,0.2716749799759751,Low
2026-02-15,P0067,GH017,F08,27.07837611,0.646779506,0.073483672,Good,None,0.3660948249688452,0,0,0.33265944449376905,Moderate
2026-03-01,P0067,GH017,F08,39.58704108,0.373870421,0.113062336,Poor,None,0.6069489056699635,0,0.25,0.5531224796839926,Moderate
2026-03-15,P0067,GH017,F08,17.86564473,0.104196445,0.173965115,Excellent,Minor,0.188703876166717,0.1,0,0.2524938327333434,Low
2026-03-29,P0067,GH017,F08,36.95198036,0.148636347,0.13766982,Good,None,0.5562108669720395,0,0,0.22521631384440788,Low
2026-04-12,P0067,GH017,F08,32.00906542,0.320686223,0.066186746,Fair,None,0.46103514384628663,0,0.1,0.3342312425192573,Moderate
2026-04-26,P0067,GH017,F08,30.33595696,0.110173318,0.299939558,Excellent,Moderate,0.4288194756664263,0,0,0.25929735753328526,Low
2026-05-10,P0067,GH017,F08,10.17102273,0.107136964,0.313149667,Fair,Minor,0.040544091521641484,0.1,0.1,0.3865241058543283,Moderate
2026-05-24,P0067,GH017,F08,29.7954803,0.238239993,0.093139245,Fair,Moderate,0.41841260895467747,0,0.1,0.30897917959093546,Moderate
2026-06-07,P0067,GH017,F08,35.32222712,0.566627658,0.359849605,Poor,None,0.5248300026406904,0,0.25,0.7152180030781381,High
2026-06-21,P0067,GH017,F08,40.12908987,0.405663943,0.045320078,Good,None,0.6173860437117704,0,0,0.2858536238923541,Low
2026-07-05,P0067,GH017,F08,37.02131639,0.478507287,0.039232773,Good,Minor,0.557545930770228,0.1,0,0.39664148445404557,Moderate
2026-07-19,P0067,GH017,F08,21.20225883,0.194660852,0.179109233,Good,None,0.2529503104294687,0,0,0.19932051513589372,Low
2026-08-02,P0067,GH017,F08,25.679326,0.17077346,0.111999944,Good,None,0.33915614454955123,0,0,0.17800191470991025,Low
2026-08-16,P0067,GH017,F08,31.0454858,0.257108581,0.19290905,Fair,None,0.44248143854567756,0,0.1,0.36529336355913555,Moderate
2026-08-30,P0067,GH017,F08,29.09484115,0.190948584,0.129897993,Fair,Minor,0.40492181686925616,0.1,0.1,0.4062704646238512,Moderate
2026-02-15,P0068,GH013,F08,22.4060218,0.175298828,0.289901647,Excellent,Moderate,0.2761287410786827,0,0,0.24703607916573653,Low
2026-03-01,P0068,GH013,F08,40.86932933,0.303065439,0.299676691,Good,None,0.6316393389326905,0,0,0.36725528238653815,Moderate
2026-03-15,P0068,GH013,F08,34.62174738,0.253115202,0.020877631,Poor,None,0.5113422799914636,0,0.25,0.4502537106482927,Moderate
2026-03-29,P0068,GH013,F08,26.918684850000002,0.247363164,0.19365722,Poor,None,0.3630199731189038,0,0.25,0.49632685102378077,Moderate
2026-04-12,P0068,GH013,F08,24.78501688,0.644963144,0.01753489,Good,Minor,0.32193624126835985,0.1,0,0.3980150491536719,Moderate
2026-04-26,P0068,GH013,F08,44.93460034,0.095770183,0.250673741,Good,None,0.7099160466599147,0,0,0.28830595683198296,Low
2026-05-10,P0068,GH013,F08,23.27132213,0.058603097,0.072948042,Good,None,0.2927900807190332,0,0,0.11189571899380664,Low
2026-05-24,P0068,GH013,F08,37.44495586,0.124323053,0.056655443,Excellent,None,0.5657030998478453,0,0,0.18214863786956906,Low
2026-06-07,P0068,GH013,F08,31.7503715,0.045802506,0.052012002,Fair,None,0.45605399786196277,0,0.1,0.23064707757239258,Low
2026-06-21,P0068,GH013,F08,25.29581589,0.300877236,0.030219071,Poor,None,0.3317716654540466,0,0.25,0.43525994764080933,Moderate
2026-07-05,P0068,GH013,F08,38.7711501,0.29461303,0.095529543,Excellent,None,0.5912389420238403,0,0,0.2643506432547681,Low
2026-07-19,P0068,GH013,F08,30.78934815,0.170805787,0.195352542,Fair,Minor,0.4375495134863964,0.1,0.1,0.43520057204727924,Moderate
2026-08-02,P0068,GH013,F08,27.59132702,0.166005807,0.126362808,Fair,Minor,0.3759716839437365,0.1,0.1,0.39015963283874733,Moderate
2026-08-16,P0068,GH013,F08,28.32504425,0.169008386,0.087656177,Good,Minor,0.39009939376329383,0.1,0,0.27661809350265876,Low
2026-08-30,P0068,GH013,F08,34.52957998,0.01995061,0.235243936,Poor,Minor,0.5095675986445052,0.1,0.25,0.5647560044289011,Moderate
2026-02-15,P0069,GH020,F01,47.53626013,0.306134087,0.152336839,Good,Minor,0.7600109511537485,0.1,0,0.42770069823074974,Moderate
2026-03-01,P0069,GH020,F01,30.67937578,0.485581215,0.24014386,Good,Minor,0.43543199781686664,0.1,0,0.46510456181337334,Moderate
2026-03-15,P0069,GH020,F01,42.14857264,0.264557983,0.318364592,Excellent,None,0.6562711419398107,0,0,0.3671135888379622,Moderate
2026-03-29,P0069,GH020,F01,45.91744793,0.41248253,0.390574147,Good,None,0.7288407563173003,0,0,0.4658954029134601,Moderate
2026-04-12,P0069,GH020,F01,49.68614533,0.228300206,0.173674125,Poor,Minor,0.8014069454265841,0.1,0.25,0.6683398174353168,High
2026-04-26,P0069,GH020,F01,18.49221392,0.314604923,0.185276483,Excellent,None,0.2007684527314449,0,0,0.23363983094628896,Low
2026-05-10,P0069,GH020,F01,29.32589445,0.233779767,0.163068018,Good,None,0.4093707432972904,0,0,0.23707767520945808,Low
2026-05-24,P0069,GH020,F01,30.69010272,0.496137353,0.216166607,Fair,Moderate,0.4356385448207741,0,0.1,0.4580507556641549,Moderate
2026-06-07,P0069,GH020,F01,27.07113498,0.373832706,0.45105993,Good,None,0.3659553971631146,0,0,0.40700949503262296,Moderate
2026-06-21,P0069,GH020,F01,40.75573081,0.443371101,0.128733901,Fair,None,0.6294520018212381,0,0.1,0.4390005411642476,Moderate
2026-07-05,P0069,GH020,F01,32.42512068,0.652777444,0.461561981,Excellent,Minor,0.4690462791199948,0.1,0,0.6299842526739989,High
2026-07-19,P0069,GH020,F01,28.53925268,0.332713634,0.294929266,Good,None,0.39422397257404757,0,0,0.3280127361148095,Moderate
2026-08-02,P0069,GH020,F01,16.26238252,0.299190158,0.213419018,Good,Minor,0.15783309606040535,0.1,0,0.33232173261208103,Moderate
2026-08-16,P0069,GH020,F01,42.13625329,0.450043126,0.187344937,Fair,Severe,0.656033933114872,0,0.1,0.4730271023729744,Moderate
2026-08-30,P0069,GH020,F01,29.92599345,0.508403662,0.196390096,Excellent,None,0.42092563691074214,0,0,0.3505019522821484,Moderate
2026-02-15,P0070,GH002,F01,26.47930289,0.163884703,0.146745804,Excellent,None,0.3545596827277017,0,0,0.19430719439554034,Low
2026-03-01,P0070,GH002,F01,33.33896102,0.527934018,0.142656932,Good,None,0.4866422556311714,0,0,0.34630097682623423,Moderate
2026-03-15,P0070,GH002,F01,36.39390521,0.231038941,0.494275321,Good,None,0.5454651417057732,0,0,0.41238055214115465,Moderate
2026-03-29,P0070,GH002,F01,41.94745091,0.074573982,0.193288701,Excellent,Moderate,0.6523985472620937,0,0,0.24356051860241873,Low
2026-04-12,P0070,GH002,F01,35.82299664,0.039077382,0.234536249,Good,None,0.534472309207539,0,0,0.2261128575915078,Low
2026-04-26,P0070,GH002,F01,41.73219589,0.319266796,0.299653074,Good,Minor,0.6482538163829197,0.1,0,0.476238025176584,Moderate
2026-05-10,P0070,GH002,F01,24.64574602,0.314811005,0.435708623,Good,None,0.3192545837905872,0,0,0.3701036488581174,Moderate
2026-05-24,P0070,GH002,F01,33.44299206,0.22356464,0.22292653,Fair,Moderate,0.48864537111661094,0,0.1,0.37629363672332217,Moderate
2026-06-07,P0070,GH002,F01,34.20991706,0.140717454,0.049336938,Good,None,0.5034124958485243,0,0,0.17213523016970486,Low
2026-06-21,P0070,GH002,F01,40.15650141,0.40597882,0.565054343,Fair,Minor,0.6179138523374819,0.1,0.1,0.7199498118174963,High
2026-07-05,P0070,GH002,F01,30.6966399,0.363347334,0.035182427,Good,None,0.43576441808407235,0,0,0.23015654266681448,Low
2026-07-19,P0070,GH002,F01,31.03706061,0.330686436,0.097878256,Good,None,0.44231921168957034,0,0,0.24824931013791404,Low
2026-08-02,P0070,GH002,F01,25.13976572,0.348405004,0.204122995,Fair,Severe,0.3287669227154134,0,0.1,0.37955048369308264,Moderate
2026-08-16,P0070,GH002,F01,50.88873963,0.043478266,0.223050654,Fair,None,0.8245628733595476,0,0.1,0.3805027620719096,Moderate
2026-08-30,P0070,GH002,F01,38.07665695,0.165407945,0.19866616,Fair,None,0.5778664910390512,0,0.1,0.3628658509578102,Moderate
2026-02-15,P0071,GH017,F08,33.57033997,0.146749323,0.120269833,Excellent,None,0.49109745244310105,0,0,0.20370317838862023,Low
2026-03-01,P0071,GH017,F08,36.40603713,0.349992198,0.318721385,Poor,None,0.5456987415700072,0,0.25,0.6250616408640014,High
2026-03-15,P0071,GH017,F08,33.50766179,0.105015692,0.184882223,Fair,Minor,0.4898905854065208,0.1,0.1,0.41793060963130413,Moderate
2026-03-29,P0071,GH017,F08,50.12217125,0.113846028,0.135320836,Fair,None,0.8098026153382277,0,0.1,0.3627010090676456,Moderate
2026-04-12,P0071,GH017,F08,30.28118794,0.114381185,0.1457007,Good,None,0.42776489933916523,0,0,0.19115170961783307,Low
2026-04-26,P0071,GH017,F08,31.16550224,0.038384813,0.069994694,Poor,None,0.4447923525716386,0,0.25,0.3838907673643277,Moderate
2026-05-10,P0071,GH017,F08,22.96018515,0.132271406,0.304324147,Excellent,Minor,0.2867991447182889,0.1,0,0.34060068719365777,Moderate
2026-05-24,P0071,GH017,F08,36.05915414,0.189116317,0.13902273,Good,Minor,0.5390195168991344,0.1,0,0.33655484282982684,Moderate
2026-06-07,P0071,GH017,F08,38.89593586,0.257270603,0.250983114,Fair,Moderate,0.5936416892060116,0,0.1,0.42171545019120227,Moderate
2026-06-21,P0071,GH017,F08,25.47205696,0.082009042,0.211411599,Fair,Moderate,0.3351651835471795,0,0.1,0.29087142095943597,Low
2026-07-05,P0071,GH017,F08,23.64577886,0.106279537,0.194885215,Good,None,0.30000023717320323,0,0,0.18489623213464065,Low
2026-07-19,P0071,GH017,F08,26.87496877,0.572901428,0.487542068,Good,Minor,0.36217822091868823,0.1,0,0.5923450745837376,Moderate
2026-08-02,P0071,GH017,F08,24.81962625,0.156297108,0.14537848,Good,None,0.32260264395921345,0,0,0.1846448325918427,Low
2026-08-16,P0071,GH017,F08,19.58171382,0.237827513,0.325879171,Good,Minor,0.22174675037294456,0.1,0,0.37423460657458896,Moderate
2026-08-30,P0071,GH017,F08,29.1460443,0.275290656,0.337516024,Fair,None,0.40590773244472556,0,0.1,0.42941548688894515,Moderate
2026-02-15,P0072,GH013,F08,36.90271571,0.017473237,0.041165033,Good,Minor,0.5552622771732665,0.1,0,0.23569235323465332,Low
2026-03-01,P0072,GH013,F08,22.92689163,0.244914046,0.232459606,Good,None,0.28615807869148774,0,0,0.24755835453829755,Low
2026-03-15,P0072,GH013,F08,37.05317357,0.061811965,0.219520534,Fair,None,0.5581593401005627,0,0.1,0.33205029607011255,Moderate
2026-03-29,P0072,GH013,F08,17.55849662,0.205729962,0.081766633,Good,Minor,0.18278974577386053,0.1,0,0.24535842070477212,Low
2026-04-12,P0072,GH013,F08,44.16838653,0.447783557,0.189123377,Good,None,0.6951626158764813,0,0,0.3808622877752963,Moderate
2026-04-26,P0072,GH013,F08,34.55942721,0.262464833,0.329317491,Good,Minor,0.5101423064298977,0.1,0,0.44208402378597955,Moderate
2026-05-10,P0072,GH013,F08,35.43531291,0.229250076,0.217054178,Fair,None,0.5270074671467855,0,0.1,0.3833134001293571,Moderate
2026-05-24,P0072,GH013,F08,34.1948236,0.530609,0.171272132,Excellent,Minor,0.5031218715939281,0.1,0,0.4634099837187856,Moderate
2026-06-07,P0072,GH013,F08,8.065380775,0.347158807,0.112182963,Good,None,0,0,0,0.1719879158,Low
2026-06-21,P0072,GH013,F08,26.82681392,0.412372504,0.076855631,Good,Minor,0.36125100029555474,0.1,0,0.3511656104091109,Moderate
2026-07-05,P0072,GH013,F08,35.7899056,0.161264052,0.26653688,Fair,Moderate,0.5338351419288758,0,0.1,0.38315104258577515,Moderate
2026-07-19,P0072,GH013,F08,40.44187977,0.203409109,0.119916407,Good,Moderate,0.6234088066523222,0,0,0.24983733263046443,Low
2026-08-02,P0072,GH013,F08,46.69446737,0.008078289,0.404521171,Good,None,0.7438022492789346,0,0,0.3336223779557869,Moderate
2026-08-16,P0072,GH013,F08,25.11627363,0.245634787,0.186338645,Good,None,0.328314583016951,0,0,0.23548748230339017,Low
2026-08-30,P0072,GH013,F08,13.76563177,0.215716558,0.274842539,Good,Minor,0.10975821292352994,0.1,0,0.321131580434706,Moderate
2026-02-15,P0073,GH014,F02,35.37326621,0.245579176,0.279421266,Excellent,None,0.525812759244313,0,0,0.31685483314886265,Moderate
2026-03-01,P0073,GH014,F02,36.0783738,0.186198313,0.218306198,Good,Moderate,0.5393895910478778,0,0,0.27128511685957557,Low
2026-03-15,P0073,GH014,F02,40.1127162,0.091395446,0.101797117,Excellent,None,0.6170707690405716,0,0,0.20121126255811433,Low
2026-03-29,P0073,GH014,F02,40.44446717,0.160136199,0.09813128,Excellent,Minor,0.6234586269848598,0.1,0,0.324898471046972,Moderate
2026-04-12,P0073,GH014,F02,42.38369188,0.035464323,0.304536454,Good,None,0.6607983579569606,0,0,0.2816135889413921,Low
2026-04-26,P0073,GH014,F02,47.63987793,0.183855663,0.101862179,Good,None,0.7620061097116861,0,0,0.26258868454233725,Low
2026-05-10,P0073,GH014,F02,37.24324405,0.154557592,0.246344013,Good,Minor,0.5618191431921489,0.1,0,0.3773137916884297,Moderate
2026-05-24,P0073,GH014,F02,39.04404731,0.267330595,0.487269065,Excellent,None,0.5964935720581478,0,0,0.4321355019116295,Moderate
2026-06-07,P0073,GH014,F02,29.95364172,0.149586057,0.126010291,Fair,Severe,0.42145800376762077,0,0.1,0.29335135165352416,Low
2026-06-21,P0073,GH014,F02,34.10284037,0.385389896,0.222259707,Good,None,0.501350736436443,0,0,0.3351734790372886,Moderate
2026-07-05,P0073,GH014,F02,45.15457371,0.28981365,0.087972307,Fair,None,0.7141516292690215,0,0.1,0.38385264150380427,Moderate
2026-07-19,P0073,GH014,F02,15.16825041,0.045226771,0.272342327,Good,None,0.1367656053128596,0,0,0.16573653806257194,Low
2026-08-02,P0073,GH014,F02,39.03460574,0.344713201,0.170654266,Excellent,None,0.5963117748265344,0,0,0.3167063950153069,Moderate
2026-08-16,P0073,GH014,F02,46.64659957,0.26414281,0.107108214,Excellent,None,0.742880555797509,0,0,0.2892247909595018,Low
2026-08-30,P0073,GH014,F02,37.99488955,0.336630362,0.110102062,Poor,None,0.576292061473182,0,0.25,0.5326249668946363,Moderate
2026-02-15,P0074,GH005,F01,38.27725638,0.466723381,0.359883334,Fair,Moderate,0.5817290288412622,0,0.1,0.5416464894182524,Moderate
2026-03-01,P0074,GH005,F01,54.26828027,0.215362087,0.257067248,Good,None,0.8896358572464338,0,0,0.36898416349928675,Moderate
2026-03-15,P0074,GH005,F01,34.1107852,0.319449239,0.145765594,Excellent,None,0.5015037139708615,0,0,0.2777024937441723,Low
2026-03-29,P0074,GH005,F01,41.01573208,0.083000859,0.256687958,Excellent,Minor,0.6344583208022933,0.1,0,0.3714515459104586,Moderate
2026-04-12,P0074,GH005,F01,38.06112455,0.315233795,0.181240533,Fair,None,0.5775674150039944,0,0.1,0.40740355110079884,Moderate
2026-04-26,P0074,GH005,F01,44.43562606,0.594028637,0.155228653,Good,Severe,0.7003083074014778,0,0,0.4178245782802955,Moderate
