date,plot_id,greenhouse_id,farm_id,crop,air_temp_c,relative_humidity_pct,vpd_kpa,co2_ppm,light_ppfd,substrate_moisture,substrate_ec,substrate_ph,canopy_temp_c,pest_pressure_index,disease_risk_index,plant_stress_index,alert_type,alert_flag,recommended_action,action_taken,action_delay_days,post_action_stress_delta_3d,daily_energy_cost,daily_fertilizer_cost,daily_labor_cost,daily_pesticide_cost,daily_water_cost,daily_total_input_cost,daily_precision_cost,daily_precision_actions_count,daily_total_actions_count,daily_routine_cost,treatment_block,treatment,plot_area_m2,plant_density_plants_m2,row_orientation,structure_type,heating_system,irrigation_system,capacity_plants,sensor_density_per_100m2,farm_name,region,primary_crop,greenhouse_acres,production_system,climate_zone,stress_lag_1,stress_lag_3,stress_lag_7,stress_lead_3,stress_delta_3d_forward,spike_3d,canopy_air_diff,vpd_kpa_7d_mean,substrate_moisture_7d_mean,pest_pressure_7d_mean,canopy_air_diff_7d_mean
2025-08-08,P0064,GH011,F05,Strawberry,16.459810745474126,85.25343602286631,1.2341374781617145,863.1623575665201,363.744906,0.4538232077264343,2.127655540722411,5.981865827721996,22.56881534052621,0.4526089475944435,0.1749052236258641,0.4781335713421262,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.5771656728081422,0.4044965736043331,0.3779910299960069,0.5529292853616214,0.07479571401949525,0.0,6.109004595052085,1.2664530227202608,0.461075810827626,0.4296282209359886,3.668088496717448
2025-08-09,P0064,GH011,F05,Strawberry,18.99932267,77.04627878710335,1.1090075940753237,852.7500428505793,479.46787786836376,0.3627055780319768,1.819750467824472,6.180892480025649,21.885072569839544,0.375722158,0.1258890267415839,0.5223963981942896,Low Moisture,0,Increase Irrigation,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4781335713421262,0.4540354332852082,0.4042103200074795,0.3933318418353962,-0.1290645563588934,0.0,2.885749899839542,1.2982477141014301,0.4314859512450927,0.41818331975629003,3.3465421009689345
2025-08-10,P0064,GH011,F05,Strawberry,17.18247807607853,76.18805303638266,0.848315099,878.9232388567643,281.8311053019636,0.4153269562554312,2.097281814165383,6.196181556246322,21.17711889,0.3782427740273183,0.1466457120120866,0.4188433151312158,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.5223963981942896,0.5771656728081422,0.4709522779883798,0.4847473762179219,0.0659040610867061,0.0,3.9946408139214675,1.2131204337918258,0.4272369394376229,0.4099187985072669,3.7608133442998457
2025-08-11,P0064,GH011,F05,Strawberry,18.641973213183466,78.38090095799109,1.2521173945283532,809.9849746137598,402.5630317637142,0.3641027780777578,2.222661863460031,6.101384703994447,21.13305037958033,0.4035788725695418,0.1410335518255492,0.5529292853616214,High Pest Pressure,1,Increase Irrigation,1,1,-0.039400334,5.796089783,0.0,30.854787801325955,0.0,7.528545360883823,44.17942294477577,0.0,0,1,44.17942294477577,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4188433151312158,0.4781335713421262,0.4339498805621063,0.5923653792091158,0.03943609384749436,0.0,2.491077166396863,1.2228465090111966,0.41950553628956744,0.40888973516005855,3.287757443047581
2025-08-12,P0064,GH011,F05,Strawberry,17.445116595750918,80.59229859376634,0.9290045000394416,768.3147998850823,231.0934378473721,0.4156269006066281,1.9898231173748635,6.0498183754121335,21.32251144139025,0.3951796291633712,0.1446665931394298,0.3933318418353962,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.5529292853616214,0.5223963981942896,0.4044965736043331,0.3617806460668131,-0.03155119576858312,0.0,3.8773948456393335,1.1751836404221707,0.4051448087249021,0.40209532864967107,3.427436887209813
2025-08-13,P0064,GH011,F05,Strawberry,18.683040470743475,79.83930573734084,1.3132832287585128,806.8175754177167,306.85558433058543,0.4094220736478237,2.0970745919182368,6.056236282,23.16689443892742,0.4169894280460452,0.1433335267337825,0.4847473762179219,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.3933318418353962,0.4188433151312158,0.4540354332852082,0.4138730458224106,-0.07087433039551133,0.0,4.483853968183947,1.1516187656879544,0.4016380737202855,0.4065060612276775,3.6719932151767827
2025-08-14,P0064,GH011,F05,Strawberry,18.31160749271184,73.82241710429898,1.4633787340247302,684.4315741993425,321.1407916136809,0.3745844325486251,2.28731817,6.1800883904186925,22.81113559384789,0.3886375751813574,0.1511588085915061,0.5923653792091158,High Pest Pressure,1,Increase Irrigation,1,2,-0.034621016,3.1095645900710123,0.0,36.92485986102947,0.0,6.307389693910256,46.34181414501074,0.0,0,1,46.34181414501074,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4847473762179219,0.5529292853616214,0.5771656728081422,0.3485313817110224,-0.24383399749809342,0.0,4.49952810113605,1.164177718369725,0.39937027527066815,0.40156562636886817,4.048749912881327
2025-08-15,P0064,GH011,F05,Strawberry,18.868159862833853,76.45423224,1.0007732706107382,715.2835355736725,478.7883170352633,0.5220241512257086,2.189494856447903,6.185827361572303,21.84760628981378,0.3724842520218741,0.1432061325307223,0.3617806460668131,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.5923653792091158,0.3933318418353962,0.4781335713421262,0.3972275532517833,0.03544690718497023,0.0,2.9794464269799263,1.1308399744338713,0.4091132671991359,0.39011924128707254,3.6016701745853044
2025-08-16,P0064,GH011,F05,Strawberry,18.476636442766456,77.44493114754125,1.433865874766453,758.4562723148375,285.36819884807613,0.4816319256233109,2.153206811,6.113614670069544,21.34176575104204,0.3771119541869567,0.1510212101030514,0.4138730458224106,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.3617806460668131,0.4847473762179219,0.5223963981942896,0.3723435130249987,-0.041529532797411894,0.0,2.865129308275584,1.1772483002468899,0.42610274542646936,0.390317783599495,3.5987243757904537
2025-08-17,P0064,GH011,F05,Strawberry,19.67015085385121,75.13312237,1.0409386012834307,673.3966019713034,293.2246617043624,0.491740728,1.945297715704656,6.144192474591548,23.064714957482607,0.3756891848553377,0.1374264196592244,0.3485313817110224,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4138730458224106,0.5923653792091158,0.4188433151312158,0.3811452715141009,0.0326138898030785,0.0,3.394564103631396,1.2047659434302371,0.43701899853283627,0.38995298514635485,3.5129991314633
2025-08-18,P0064,GH011,F05,Strawberry,19.74016834885536,72.53221820335233,1.2684820132066776,819.3110281081267,222.68951003788013,0.5103169703473212,2.017518228686477,6.170634602820236,22.13454439490371,0.3522459711408037,0.1392692811343612,0.3972275532517833,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.3485313817110224,0.3617806460668131,0.5529292853616214,0.3576107011019444,-0.039616852149838955,0.0,2.3943760460483503,1.2071037460985692,0.45790674028563105,0.38261971351367796,3.499184685699227
2025-08-19,P0064,GH011,F05,Strawberry,20.86157974186469,72.52574627501781,1.0760024642773294,750.4605731681896,386.62194958435896,0.487043869,1.883408645903251,6.031347483695978,22.51340648714882,0.3807884648858929,0.1265662605371827,0.3723435130249987,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.3972275532517833,0.4138730458224106,0.3933318418353962,0.5040810570800616,0.13173754405506288,1.0,1.6518267452841293,1.2281034552754104,0.46810916434182703,0.38056383290260964,3.181246385648483
2025-08-20,P0064,GH011,F05,Strawberry,19.60593392439903,75.91343055,1.185851999639568,733.4019933631828,287.7555520100379,0.4955756496065503,1.998349514,6.184597635198105,22.33195332797243,0.3856448266454849,0.1463471046238743,0.3811452715141009,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.3723435130249987,0.3485313817110224,0.4847473762179219,0.4355689292078269,0.054423657693726035,0.0,2.7260194035733996,1.2098989939727038,0.4804168180502166,0.3760860327025296,2.930127162132691
2025-08-21,P0064,GH011,F05,Strawberry,21.708485118664903,74.35738215,1.008381488122457,771.3425867526788,343.81504177010305,0.4873939164824087,2.2238629395512475,6.083339725812014,22.17486387,0.3984559074785244,0.1295053677756718,0.3576107011019444,,0,,0,0,0.0,5.23,44.87,60.7,0.0,1.58,112.38,0.0,1,4,112.38,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.3811452715141009,0.3972275532517833,0.5923653792091158,0.4139984009067909,0.056387699804846536,0.0,0.4663787513350961,1.1448993874152362,0.49653245861218565,0.37748865160212486,2.3539629693039825
2025-08-22,P0064,GH011,F05,Strawberry,18.448107452671582,77.59720897724823,1.4228380336689206,829.1651342561842,222.9480006,0.417448225,2.179659923025738,6.112553498990242,22.03553411599052,0.4108425980305819,0.1561305407995276,0.5040810570800616,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.3576107011019444,0.3723435130249987,0.3617806460668131,0.5844639075708362,0.08038285049077465,0.0,3.5874266633189364,1.2051943535664051,0.4815930405799416,0.3829684153176546,2.4408172887809845
2025-08-23,P0064,GH011,F05,Strawberry,19.724204041897217,79.25415691,1.228593792260148,823.1680704173696,312.70731119213724,0.404895656,2.0248786102540075,6.090255427,23.345394300326472,0.400134897,0.1532165186500107,0.4355689292078269,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.5040810570800616,0.3811452715141009,0.4138730458224106,0.4644392377964256,0.02887030858859868,0.0,3.6211902584292552,1.1758697703512186,0.47063071634804,0.38625740714808937,2.5488259959457946
2025-08-24,P0064,GH011,F05,Strawberry,21.07287061577549,72.09416233828762,1.0032239765466695,905.1092338,266.57504056938154,0.4364566015285759,2.032649877705468,6.198191043959444,23.117997898383187,0.3712424120636505,0.1436185152707549,0.4139984009067909,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4355689292078269,0.3576107011019444,0.3485313817110224,0.4812025909285445,0.0672041900217536,0.0,2.045127282607698,1.1704819668173958,0.4627329839949795,0.385622153892134,2.3560493072281234
2025-08-25,P0064,GH011,F05,Strawberry,18.91251817446414,77.22295968944924,1.318821799078595,866.4950751972551,353.6192092,0.352406616,2.1307415291723166,6.206456579745772,23.15622307007959,0.3739942525984623,0.1591437410809457,0.5844639075708362,High Pest Pressure,1,Increase Irrigation,1,0,-0.054028928,7.954034280133787,0.0,31.643761332768953,0.0,4.731389397506909,44.32918501040965,0.0,0,1,44.32918501040965,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4139984009067909,0.5040810570800616,0.3972275532517833,0.7649577905335042,0.180493882962668,1.0,4.243704895615451,1.1776733647990982,0.44017436194536214,0.3887290512432281,2.6202391428805667
2025-08-26,P0064,GH011,F05,Strawberry,18.171152153608343,74.81692530960142,1.043287610707075,1010.7036880447235,376.9168724561365,0.4472320609321304,2.027700376884864,6.114349619226427,24.684198142998547,0.3840099100924643,0.1501469054955842,0.4644392377964256,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.5844639075708362,0.4355689292078269,0.3723435130249987,0.6742970672166408,0.20985782942021525,1.0,6.5130459893902035,1.1729998142890619,0.43448696079280935,0.38918925770130974,3.31469903489572
2025-08-27,P0064,GH011,F05,Strawberry,19.44299666154997,67.26343558049513,0.8981143837490019,969.2265431,313.2531095532754,0.4946051726854236,2.0179267258562787,6.296268657602078,22.331039522015203,0.364401709,0.1436196036792814,0.4812025909285445,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4644392377964256,0.4139984009067909,0.3811452715141009,0.5446230319045647,0.06342044097602023,0.0,2.8880428604652337,1.1318944405904097,0.4343483212326484,0.3861545266090976,3.337845243023125
2025-08-28,P0064,GH011,F05,Strawberry,21.02795173,72.23956778444662,1.2960110239102622,961.4898933238816,416.77015550751656,0.3989163765957261,2.028002445752326,6.130325153406547,22.877541223255022,0.3594769888882342,0.1500893248546669,0.7649577905335042,High Pest Pressure,1,Increase Irrigation,1,1,-0.071364124,6.165052790616201,0.0,34.039554178278685,0.0,9.516154102832797,49.72076107172768,0.0,0,1,49.72076107172768,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4812025909285445,0.5844639075708362,0.3576107011019444,0.3943095724973326,-0.3706482180361716,0.0,1.8495894932550208,1.1729843742743817,0.421708672677408,0.38058610966762757,3.535446777583114
2025-08-29,P0064,GH011,F05,Strawberry,22.07148768555908,77.85158143015477,1.4673793752133106,983.5716674058432,264.3160580044006,0.3434151679701538,1.9777320049754148,6.292174017391294,22.84875078760572,0.3798879348675184,0.1311662414891868,0.6742970672166408,High Pest Pressure,1,Increase Irrigation,1,1,-0.005659532,2.808052624981661,0.0,39.794141723748496,0.0,5.068796696956696,47.670991045686854,0.0,0,1,47.670991045686854,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.7649577905335042,0.4644392377964256,0.5040810570800616,0.4238350905907029,-0.25046197662593794,0.0,0.7772631020466392,1.1793474230664374,0.41113252167314424,0.3761640149300471,3.1339948402585
2025-08-30,P0064,GH011,F05,Strawberry,18.24010390985518,72.29447526095683,1.189374105919358,1032.4978690964303,350.36643261177994,0.3905989163501832,2.203726897799056,6.052838079,23.496148939870853,0.3625516130667657,0.1349637475314717,0.5446230319045647,High Pest Pressure,0,Increase Irrigation,1,0,-0.060435125,0.0,0.0,8.917516409,0.0,3.905225110016157,12.822741519261148,0.0,0,1,12.822741519261148,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.6742970672166408,0.4812025909285445,0.4355689292078269,0.4447443204253246,-0.09987871147924016,0.0,5.256045030015674,1.1737446107320388,0.409090130294599,0.3707949743681565,3.3675455219137027
2025-08-31,P0064,GH011,F05,Strawberry,20.289980697002388,73.14341168152261,1.4259594083185545,998.9003502368269,167.25940649066305,0.4510095368275403,2.2822727446876536,6.274274291464701,22.091490455057382,0.3627462178879586,0.139961822,0.3943095724973326,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.5446230319045647,0.7649577905335042,0.4139984009067909,0.429095501,0.034785928502667374,0.0,1.8015097580549941,1.234135386699451,0.41116912105159387,0.3695812323430577,3.3327430184061737
2025-09-01,P0064,GH011,F05,Strawberry,19.92220704858536,70.05779318111163,1.308423519615642,983.2610564,365.42317159114367,0.4244631890550315,2.096882243651028,6.034718281463924,22.50731879928017,0.3901880115436166,0.1282739219862824,0.4238350905907029,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.3943095724973326,0.6742970672166408,0.5844639075708362,0.568034824,0.14419973340929715,1.0,2.5851117506948107,1.2326499182047435,0.4214629172023127,0.3718946264780797,3.095801140560368
2025-09-02,P0064,GH011,F05,Strawberry,22.19416326766669,74.19397121776147,1.5095777391042018,893.4860968877473,352.3316217616868,0.4496578658142676,2.198932887016623,6.143590229,22.012881667240173,0.3907305431028433,0.1429940400272588,0.4447443204253246,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4238350905907029,0.5446230319045647,0.4644392377964256,0.4186060149112179,-0.026138305514106674,0.0,-0.18128160042651587,1.2992627936900474,0.4218094607569038,0.3728547169081339,2.139468627729408
2025-09-03,P0064,GH011,F05,Strawberry,21.743719922700755,75.00445890705078,1.4565632773710435,933.2716617978782,400.0716082673188,0.4761702358183874,2.1494746708611423,6.054448386812523,23.24006472971153,0.3736396545180061,0.123354884,0.429095501,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4447443204253246,0.3943095724973326,0.4812025909285445,0.4204222070472157,-0.008673293952784267,0.0,1.4963448070107752,1.3790412070646245,0.41917589834732716,0.3741744234107061,1.9406546200930568
2025-09-04,P0064,GH011,F05,Strawberry,18.444190565773084,74.61810854601427,1.7540843963244843,904.4729171,403.1698857029684,0.4748597518523458,1.848506520797524,6.040167233,24.19705056390563,0.3540204876011337,0.1437284609929288,0.568034824,High Pest Pressure,1,Increase Venting,0,0,0.0,6.797310156980351,0.0,30.538314002899146,0.0,0.0,37.335624159879494,0.0,0,0,37.335624159879494,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.429095501,0.4238350905907029,0.7649577905335042,0.438199758,-0.12983506600000005,0.0,5.752859998132546,1.4444802602666564,0.4300249519554157,0.37339492322683465,2.4982646922184175
2025-09-05,P0064,GH011,F05,Strawberry,21.005176809582967,80.04657794347429,1.3897007594555486,833.1893195750594,204.4145727660588,0.4924298510805632,1.8259485470086507,6.127563754707346,22.597590428357133,0.3967884342804682,0.1587748197940497,0.4186060149112179,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.568034824,0.4447443204253246,0.6742970672166408,0.4276394616818357,0.009033446770617792,0.0,1.5924136187741667,1.4333833151584048,0.4513127638283313,0.37580928028582744,2.6147147660366357
2025-09-06,P0064,GH011,F05,Strawberry,22.031962639430205,70.13200450171365,1.499954415842843,829.5096661795781,279.7774652007147,0.5603117144080471,1.9305825714619784,6.196395672738559,24.614155663438304,0.3541600232521079,0.1288508281706078,0.4204222070472157,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4186060149112179,0.429095501,0.5446230319045647,0.4237569613523901,0.003334754305174381,0.0,2.582193024008099,1.47775193086176,0.47555744926516896,0.3746104817408763,2.2327359080355538
2025-09-07,P0064,GH011,F05,Strawberry,22.39396288879487,68.78313435889645,1.2844932261640705,807.7312590039479,375.5876969610369,0.4348951425954176,1.885211921703032,6.318746484515823,23.802730967284063,0.3665473735911537,0.1386399896065974,0.438199758,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4204222070472157,0.568034824,0.3943095724973326,0.5196367198665011,0.08143696186650107,0.0,1.4087680784891923,1.457542476268262,0.4732553929462943,0.37515350398418995,2.176629953811868
2025-09-08,P0064,GH011,F05,Strawberry,21.95763902381801,72.69818914418869,1.4363378050428206,787.3747674190785,463.9945688640335,0.5071607127529789,1.9618769564221887,6.177928231781154,24.962094267664632,0.3949580165212469,0.154162187,0.4276394616818357,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.438199758,0.4186060149112179,0.4238350905907029,0.4959098860385663,0.06827042435673059,0.0,3.004455243846621,1.4758159456150017,0.48506932490314386,0.3758349332667086,2.236536167119269
2025-09-09,P0064,GH011,F05,Strawberry,20.700541999308545,68.73096441251703,1.2677473000507236,765.3780933940421,371.72781401733016,0.473304064,1.974324493154981,6.026422141,24.63711805399636,0.3925164145867051,0.1488878104033789,0.4237569613523901,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4276394616818357,0.4204222070472157,0.4447443204253246,0.5702972834335338,0.1465403220811437,1.0,3.9365760546878157,1.4412687400359334,0.48844735321539146,0.37609005776440313,2.8248015464213165
2025-09-10,P0064,GH011,F05,Strawberry,20.70332435187217,75.92592384745905,1.197978645608856,784.3913015676661,362.1442545357205,0.4026148391281675,2.0980270518406656,6.159950090742039,24.54140525089676,0.3732452907749761,0.152420037,0.5196367198665011,Low Moisture,0,Increase Irrigation,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4237569613523901,0.438199758,0.429095501,,,,3.8380808990245896,1.404328078355621,0.4779394394025029,0.3760337200868274,3.1593352738518616
2025-09-11,P0064,GH011,F05,Strawberry,22.904347084777683,82.99240994511881,1.2871959935047863,780.5677702,433.8557990991183,0.4086755414947267,2.1225445011985187,6.113638153974192,25.41808118600481,0.4287223897568002,0.1587505802716342,0.4959098860385663,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.5196367198665011,0.4276394616818357,0.568034824,,,,2.5137341012271257,1.337629735095664,0.4684845522085573,0.3867054203947797,2.696603002865373
2025-09-12,P0064,GH011,F05,Strawberry,20.04950996094812,71.89328385114231,1.6179853466532452,744.3373256985964,267.0885682316326,0.4341947343759063,2.057275010801938,6.184242385741368,23.916640330821508,0.3631303850194224,0.1220370470813124,0.5702972834335338,High Pest Pressure,1,Increase Venting,1,0,-0.071871556,5.345350335997918,0.0,29.535124452591766,0.0,4.395438563462222,39.27591335205191,0.0,0,1,39.27591335205191,A,Low N,22.64,15.08,West,Polyfilm,Natural Gas,Drip,163,1,BC Harvest 5,Abbotsford,Strawberry,13.9,Greenhouse,Fraser Valley,0.4959098860385663,0.4237569613523901,0.4186060149112179,,,,3.8671303698733865,1.3702418189810495,0.4601652498221777,0.3818971276432018,3.02156253873669
2025-02-15,P0065,GH020,F01,Tomato,22.733723884261245,73.42220251869742,1.0967386289323169,937.3197211540922,463.0239433677556,0.4727980122136552,2.1365759528542085,6.200831754577192,25.63180522,0.3560104527685304,0.141779564,0.2723886166806183,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,B,High Light,19.43,18.56,North,Glass,Hydronic,Fertigation,170,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,,,,0.3836499805058969,0.11126136382527857,1.0,2.8980813357387554,1.0967386289323169,0.4727980122136552,0.3560104527685304,2.8980813357387554
2025-02-16,P0065,GH020,F01,Tomato,20.835510379713167,73.89979045386485,1.2208157040525516,993.0248989093348,391.6590728107533,0.5368865740966307,2.0162776423274096,6.183997289299804,24.080979107224326,0.3647079211777362,0.1407689828312082,0.2664564883592139,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,B,High Light,19.43,18.56,North,Glass,Hydronic,Fertigation,170,1,BC Harvest 1,Chilliwack,Tomato,4.6,Mixed,Coastal,0.2723886166806183,,,0.2650283150228941,-0.001428173336319838,0.0,3.2454687275111596,1.1587771664924342,0.504842293155143,0.3603591869731333,3.0717750316249575
