date,plot_id,greenhouse_id,farm_id,daily_energy_cost,daily_fertilizer_cost,daily_labor_cost,daily_pesticide_cost,daily_water_cost,daily_total_input_cost,daily_precision_cost,daily_precision_actions_count,daily_total_actions_count,daily_routine_cost
2025-09-04,P0070,GH002,F01,0,0,0,0,0,0,0,0,0,0
2025-09-05,P0070,GH002,F01,0,0,0,0,0,0,0,0,0,0
2025-09-06,P0070,GH002,F01,0,0,0,0,0,0,0,0,0,0
2025-09-07,P0070,GH002,F01,0,0,0,0,0,0,0,0,0,0
2025-09-08,P0070,GH002,F01,0,0,0,0,0,0,0,0,0,0
2025-09-09,P0070,GH002,F01,0,0,0,0,0,0,0,0,0,0
2025-09-10,P0070,GH002,F01,0,0,0,0,0,0,0,0,0,0
2025-09-11,P0070,GH002,F01,0,0,0,0,0,0,0,0,0,0
2025-09-12,P0070,GH002,F01,6.5450012332113925,0,31.028130973051884,0,0,37.573132206263274,0,0,0,37.573132206263274
2025-02-15,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-16,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-17,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-18,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-19,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-20,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-21,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-22,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-23,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-24,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-25,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-26,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-27,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-28,P0071,GH017,F08,5.606902864518431,0,27.441219758095524,0,7.047243430643623,40.09536605325758,0,0,1,40.09536605325758
2025-03-01,P0071,GH017,F08,7.810611441982184,0,42.99793234406537,0,7.472408439754151,58.280952225801705,0,0,1,58.280952225801705
2025-03-02,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-03,P0071,GH017,F08,5.350431884159617,0,28.216610205540885,0,5.437556241490549,39.004598331191055,0,0,1,39.004598331191055
2025-03-04,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-05,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-06,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-07,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-08,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-09,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-10,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-11,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-12,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-13,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-14,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-15,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-16,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-17,P0071,GH017,F08,7.53,0,39.2,29.08,1.84,77.65,0,0,4,77.65
2025-03-18,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-19,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-20,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-21,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-22,P0071,GH017,F08,7.28,62.879435020275906,9.759112351605166,58.735458396057325,1.51,140.1640057679384,57.16648012525124,1,4,82.99752564268715
2025-03-23,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-24,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-25,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-26,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-27,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-28,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-29,P0071,GH017,F08,0,43.21,62.62,0,2.09,107.91999999999999,0,0,3,107.91999999999999
2025-03-30,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-03-31,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-01,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-02,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-03,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-04,P0071,GH017,F08,3.6832401770292424,0,27.46327673510877,0,0,31.14651691213801,0,0,0,31.14651691213801
2025-04-05,P0071,GH017,F08,6.679512663401399,0,28.578504728469092,0,0,35.25801739187049,0,0,0,35.25801739187049
2025-04-06,P0071,GH017,F08,7.913771471991251,0,34.42754729705083,0,5.711820720496086,48.05313948953817,0,0,1,48.05313948953817
2025-04-07,P0071,GH017,F08,7.444721932004227,0,42.40303249245474,0,6.848342648417719,56.69609707287669,0,0,1,56.69609707287669
2025-04-08,P0071,GH017,F08,3.7684353064076754,0,30.241007140409394,0,7.386651843678498,41.39609429049557,0,0,1,41.39609429049557
2025-04-09,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-10,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-11,P0071,GH017,F08,4.078101748096008,0,32.932815530160084,0,9.449495208201023,46.460412486457116,0,0,1,46.460412486457116
2025-04-12,P0071,GH017,F08,6.528921154006126,0,32.68352514133955,0,0,39.21244629534568,0,0,0,39.21244629534568
2025-04-13,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-14,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-15,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-16,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-17,P0071,GH017,F08,5.589142933157316,0,38.58607604043215,0,5.745932997877224,49.921151971466685,0,0,1,49.921151971466685
2025-04-18,P0071,GH017,F08,0,27.89,0,0,1.94,29.830000000000002,0,0,2,29.830000000000002
2025-04-19,P0071,GH017,F08,2.0696765707542557,0,33.43315214736776,0,9.122810552375672,44.625639270497686,0,0,1,44.625639270497686
2025-04-20,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-21,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-22,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-23,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-24,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-25,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-26,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-27,P0071,GH017,F08,2.8511698875496982,0,33.64344123829504,0,9.952526986681175,46.44713811252592,0,0,1,46.44713811252592
2025-04-28,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-29,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-04-30,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-01,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-02,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-03,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-04,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-05,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-06,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-07,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-08,P0071,GH017,F08,2.512952321361481,0,42.698171148218584,0,5.373024437579851,50.58414790715992,0,0,1,50.58414790715992
2025-05-09,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-10,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-11,P0071,GH017,F08,3.0723722990687556,0,41.977586552334195,0,3.190991244022698,48.240950095425646,0,0,1,48.240950095425646
2025-05-12,P0071,GH017,F08,3.8294585386451856,68.27170754924359,60.69232084084446,11.975936409968321,0,144.76942333870156,51.28451999185647,1,2,93.48490334684509
2025-05-13,P0071,GH017,F08,0,0,5.548635299969473,0,7.230598554690779,12.779233854660252,0,0,1,12.779233854660252
2025-05-14,P0071,GH017,F08,5.1,28.66,0,43.15,1.76,78.67,0,0,4,78.67
2025-05-15,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-16,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-17,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-18,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-19,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-20,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-21,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-22,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-23,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-24,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-25,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-26,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-27,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-28,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-29,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-30,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-05-31,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-01,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-02,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-03,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-04,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-05,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-06,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-07,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-08,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-09,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-10,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-11,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-12,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-13,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-14,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-15,P0071,GH017,F08,0,35.28,32.67,0,0,67.95,0,1,2,67.95
2025-06-16,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-17,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-18,P0071,GH017,F08,7.803197283653472,0,33.097382091599634,0,0,40.90057937525311,0,0,0,40.90057937525311
2025-06-19,P0071,GH017,F08,0,0,0,26.8,1.54,28.34,0,1,2,28.34
2025-06-20,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-21,P0071,GH017,F08,0,52.94,61.71,0,0.68,115.33,0,1,3,115.33
2025-06-22,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-23,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-24,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-25,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-26,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-27,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-28,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-29,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-06-30,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-01,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-02,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-03,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-04,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-05,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-06,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-07,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-08,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-09,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-10,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-11,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-12,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-13,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-14,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-15,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-16,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-17,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-18,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-19,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-20,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-21,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-22,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-23,P0071,GH017,F08,6.058816003109117,0,40.93979599081103,0,9.325533662842817,56.32414565676296,0,0,1,56.32414565676296
2025-07-24,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-25,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-26,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-27,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-28,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-29,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-30,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-07-31,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-01,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-02,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-03,P0071,GH017,F08,5.56,23.14,62.92,0,1.99,93.61,0,1,4,93.61
2025-08-04,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-05,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-06,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-07,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-08,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-09,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-10,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-11,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-12,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-13,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-14,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-15,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-16,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-17,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-18,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-19,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-20,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-21,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-22,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-23,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-24,P0071,GH017,F08,8.02,58.3,80.35,37.54,1.96,186.17,0,2,5,186.17
2025-08-25,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-26,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-27,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-28,P0071,GH017,F08,2.3285677288932622,0,25.045196318693005,0,0,27.373764047586267,0,0,0,27.373764047586267
2025-08-29,P0071,GH017,F08,5.644190785,0,29.045806550018163,0,0,34.68999733478597,0,0,0,34.68999733478597
2025-08-30,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-08-31,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-01,P0071,GH017,F08,5.01,0,65,21.86,1.39,93.26,0,1,4,93.26
2025-09-02,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-03,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-04,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-05,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-06,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-07,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-08,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-09,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-10,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-11,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-09-12,P0071,GH017,F08,0,0,0,0,0,0,0,0,0,0
2025-02-15,P0072,GH013,F08,4.619985783387468,0,33.08320369067958,0,3.3737228265514707,41.076912300618524,0,0,1,41.076912300618524
2025-02-16,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-02-17,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-02-18,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-02-19,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-02-20,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-02-21,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-02-22,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-02-23,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-02-24,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-02-25,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-02-26,P0072,GH013,F08,6.524237856185782,0,25.23017076,0,4.380048903843762,36.134457524722244,0,0,1,36.134457524722244
2025-02-27,P0072,GH013,F08,7.303568332714037,0,31.968575640086065,0,0,39.27214397,0,0,0,39.27214397
2025-02-28,P0072,GH013,F08,2.3912793565868045,0,35.48608890113281,0,7.733053009423954,45.61042126714357,0,0,1,45.61042126714357
2025-03-01,P0072,GH013,F08,7.879595108356844,0,18.986088464700515,0,0,26.86568357305736,0,0,0,26.86568357305736
2025-03-02,P0072,GH013,F08,2.347431534108673,0,35.39985779985049,0,8.667570238391097,46.41485957235026,0,0,1,46.41485957235026
2025-03-03,P0072,GH013,F08,10.094240093938172,76.49486913586163,90.17819011658351,69.57546709485453,1.99,248.33276644123785,88.27619883296815,2,5,160.0565676082697
2025-03-04,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-03-05,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-03-06,P0072,GH013,F08,7.418791898136446,0,29.371841757110488,0,3.606481568631589,40.39711522387852,0,0,1,40.39711522387852
2025-03-07,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-03-08,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-03-09,P0072,GH013,F08,6.510315047697557,0,26.463291781683207,0,5.546165022196793,38.51977185157756,0,0,1,38.51977185157756
2025-03-10,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-03-11,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-03-12,P0072,GH013,F08,2.9047364100155937,0,36.174244700656814,0,4.671169737268616,43.75015084794102,0,0,1,43.75015084794102
2025-03-13,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-03-14,P0072,GH013,F08,3.247956364138437,0,38.726644292550326,0,9.754135100784964,51.72873575747373,0,0,1,51.72873575747373
2025-03-15,P0072,GH013,F08,2.247074416,0,35.43521390303009,0,7.777281799421663,45.459570118573716,0,0,1,45.459570118573716
2025-03-16,P0072,GH013,F08,2.7864315246372753,0,25.686026001794758,0,6.329469505437832,34.80192703186986,0,0,1,34.80192703186986
2025-03-17,P0072,GH013,F08,2.3660989187902173,0,36.29545366473885,0,9.036466026,47.698018609456796,0,0,1,47.698018609456796
2025-03-18,P0072,GH013,F08,2.3218325637010135,0,26.03736349633566,0,6.763636267274579,35.12283232731126,0,0,1,35.12283232731126
2025-03-19,P0072,GH013,F08,5.372671194320428,0,45.500013965229684,0,9.379338792382004,60.25202395193211,0,0,1,60.25202395193211
2025-03-20,P0072,GH013,F08,2.460201069965973,0,22.544187681325884,0,0,25.004388751291856,0,0,0,25.004388751291856
2025-03-21,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-03-22,P0072,GH013,F08,4.550369847381694,0,38.28059835361816,0,4.671658686271248,47.502626887271106,0,0,1,47.502626887271106
2025-03-23,P0072,GH013,F08,6.257977864434988,0,27.307517289626645,0,3.1913687857869033,36.756863939848536,0,0,1,36.756863939848536
2025-03-24,P0072,GH013,F08,2.090808542832782,0,26.008210878030948,0,6.001169352759874,34.10018877362361,0,0,1,34.10018877362361
2025-03-25,P0072,GH013,F08,11.353265594488727,56.95601475865085,63.53489061520068,14.068099913655951,2.05,147.96227088199623,47.844574256338234,1,4,100.1176966
2025-03-26,P0072,GH013,F08,6.5431031981421075,0,33.302006151027456,0,4.429940702678163,44.27505005184773,0,0,1,44.27505005184773
2025-03-27,P0072,GH013,F08,0,0,8.825260669208399,0,8.850117491,17.675378160236917,0,0,1,17.675378160236917
2025-03-28,P0072,GH013,F08,5.220020565591054,0,41.21499157585419,0,6.730465185977634,53.165477327422884,0,0,1,53.165477327422884
2025-03-29,P0072,GH013,F08,4.853550473220645,0,34.023548908510826,0,0,38.87709938173147,0,0,0,38.87709938173147
2025-03-30,P0072,GH013,F08,6.385045183472251,0,38.70272964038404,0,5.020645386843277,50.10842021069957,0,0,1,50.10842021069957
2025-03-31,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-04-01,P0072,GH013,F08,5.178395731301207,0,32.49818377441039,0,8.415017259650249,46.09159676536185,0,0,1,46.09159676536185
2025-04-02,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-04-03,P0072,GH013,F08,5.055698228231822,0,18.757427178592078,0,0,23.81312541,0,0,0,23.81312541
2025-04-04,P0072,GH013,F08,6.810898260310888,0,34.72191483135529,0,6.688197681232647,48.22101077289882,0,0,1,48.22101077289882
2025-04-05,P0072,GH013,F08,7.025328558778661,0,24.460743996475074,0,0,31.486072555253735,0,0,0,31.486072555253735
2025-04-06,P0072,GH013,F08,4.2105094615990515,0,43.996295766411436,0,6.519562867682298,54.726368095692784,0,0,1,54.726368095692784
2025-04-07,P0072,GH013,F08,4.492874558732029,0,32.71201393721162,0,4.265528470341474,41.47041696628512,0,0,1,41.47041696628512
2025-04-08,P0072,GH013,F08,6.804561375870809,0,39.56748341873057,0,9.966506641807161,56.338551436408544,0,0,1,56.338551436408544
2025-04-09,P0072,GH013,F08,5.269208532937282,0,32.419578979653224,0,0,37.68878751259051,0,0,0,37.68878751259051
2025-04-10,P0072,GH013,F08,6.120880541395081,0,30.597698482068765,0,7.613126497654943,44.33170552111879,0,0,1,44.33170552111879
2025-04-11,P0072,GH013,F08,2.4510502198832613,0,33.32097679458155,0,8.983764502,44.75579151618743,0,0,1,44.75579151618743
2025-04-12,P0072,GH013,F08,0,0,8.898844366434325,0,8.318126388389075,17.21697075,0,0,1,17.21697075
2025-04-13,P0072,GH013,F08,0,0,5.836850133516216,0,6.520537040618193,12.35738717413441,0,0,1,12.35738717413441
2025-04-14,P0072,GH013,F08,2.572212437351417,0,38.584970741519804,0,3.068121108282907,44.22530428715413,0,0,1,44.22530428715413
2025-04-15,P0072,GH013,F08,0,0,11.903977295132542,0,7.666691413,19.570668707794372,0,0,1,19.570668707794372
2025-04-16,P0072,GH013,F08,5.190808662294814,0,31.46800991619036,0,3.7052101910114708,40.36402876949664,0,0,1,40.36402876949664
2025-04-17,P0072,GH013,F08,6.915365265355236,0,34.95646596713229,0,9.730255245336249,51.602086477823775,0,0,1,51.602086477823775
2025-04-18,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-04-19,P0072,GH013,F08,3.8992525574465837,0,41.375561314299695,0,4.744854745385821,50.01966862,0,0,1,50.01966862
2025-04-20,P0072,GH013,F08,7.76379358,0,29.575392231108335,0,5.5713307236483995,42.910516535198894,0,0,1,42.910516535198894
2025-04-21,P0072,GH013,F08,6.561951958,0,38.88926168816806,0,6.8609160757991985,52.31212972214847,0,0,1,52.31212972214847
2025-04-22,P0072,GH013,F08,6.690269959320684,0,31.127882027511582,0,6.518301264431243,44.33645325126351,0,0,1,44.33645325126351
2025-04-23,P0072,GH013,F08,7.0042036464620585,0,28.081566587204108,0,0,35.08577023366617,0,0,0,35.08577023366617
2025-04-24,P0072,GH013,F08,3.526929194909692,0,32.03080487044267,0,7.586035594094993,43.14376965944736,0,0,1,43.14376965944736
2025-04-25,P0072,GH013,F08,3.9819535981335674,0,35.03263494459766,0,8.484133334112823,47.49872187684405,0,0,1,47.49872187684405
2025-04-26,P0072,GH013,F08,2.7105907667863613,0,29.425215557811597,0,8.303507748,40.43931407,0,0,1,40.43931407
2025-04-27,P0072,GH013,F08,4.282134932750441,0,19.109419579058976,0,0,23.391554511809417,0,0,0,23.391554511809417
2025-04-28,P0072,GH013,F08,2.214992981,0,25.050286952938954,0,0,27.265279933612803,0,0,0,27.265279933612803
2025-04-29,P0072,GH013,F08,6.508924949971735,0,23.694182698370835,0,0,30.20310764834257,0,0,0,30.20310764834257
2025-04-30,P0072,GH013,F08,6.8153427179863275,0,28.468460774676842,0,0,35.28380349266317,0,0,0,35.28380349266317
2025-05-01,P0072,GH013,F08,3.2817348552297125,0,25.82698854051777,0,9.356599204831115,38.4653226,0,0,1,38.4653226
2025-05-02,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-05-03,P0072,GH013,F08,4.939394201944781,0,32.432573227114766,0,6.289415335662706,43.66138276472225,0,0,1,43.66138276472225
2025-05-04,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
2025-05-05,P0072,GH013,F08,6.031956673219273,16.72,78.06967250005121,0,8.229208509629359,109.05083768289984,0,0,3,109.05083768289984
2025-05-06,P0072,GH013,F08,6.455243190272498,0,21.563062200138468,0,0,28.018305390410966,0,0,0,28.018305390410966
2025-05-07,P0072,GH013,F08,0,0,0,0,0,0,0,0,0,0
