date,plot_id,greenhouse_id,farm_id,input_type,quantity,unit_cost,total_cost,reason,purpose,is_precision_action
2025-04-06,P0065,GH020,F01,Pesticide,1.6421878641491778,14.0,22.99,Irrigation adjustment,Routine,0
2025-04-06,P0065,GH020,F01,Water,548.5013321316151,0.0025,1.37,Routine,Routine,0
2025-04-06,P0065,GH020,F01,Energy,46.243740957271385,0.19,8.79,Pest response,Routine,0
2025-04-14,P0065,GH020,F01,Fertilizer,19.45676253791083,1.95,37.94,Growth phase,Routine,0
2025-04-14,P0065,GH020,F01,Pesticide,1.1760371553353313,14.0,16.46,Routine,Response to alert,1
2025-04-14,P0065,GH020,F01,Water,540.4018310506668,0.0025,1.35,Shock response,Routine,0
2025-04-14,P0065,GH020,F01,Labor,1.701977125599258,28.0,47.66,Shock response,Routine,0
2025-04-14,P0065,GH020,F01,Energy,50.63283099823193,0.19,9.62,Pest response,Routine,0
2025-04-27,P0065,GH020,F01,Fertilizer,5.611722375160552,1.95,10.94,Pest response,Routine,0
2025-04-27,P0065,GH020,F01,Pesticide,2.039555194397878,14.0,28.55,Growth phase,Response to alert,1
2025-04-27,P0065,GH020,F01,Water,738.3699917016834,0.0025,1.85,Growth phase,Routine,0
2025-04-27,P0065,GH020,F01,Labor,0.2877000608091971,28.0,8.06,Shock response,Routine,0
2025-04-27,P0065,GH020,F01,Energy,44.62442036310942,0.19,8.48,Irrigation adjustment,Routine,0
2025-05-04,P0065,GH020,F01,Fertilizer,18.151658289891888,1.95,35.4,Pest response,Routine,0
2025-05-04,P0065,GH020,F01,Water,652.9919232606403,0.0025,1.63,Routine,Routine,0
2025-05-04,P0065,GH020,F01,Labor,1.9714329575338088,28.0,55.2,Pest response,Routine,0
2025-05-14,P0065,GH020,F01,Fertilizer,17.27661472914515,1.95,33.69,Shock response,Routine,0
2025-05-14,P0065,GH020,F01,Pesticide,2.561136725143432,14.0,35.86,Irrigation adjustment,Routine,0
2025-05-14,P0065,GH020,F01,Water,824.7380784665315,0.0025,2.06,Pest response,Routine,0
2025-05-14,P0065,GH020,F01,Labor,1.79631699324364,28.0,50.3,Irrigation adjustment,Routine,0
2025-05-22,P0065,GH020,F01,Fertilizer,25.86486656862792,1.95,50.44,Shock response,Response to alert,1
2025-05-22,P0065,GH020,F01,Pesticide,2.3248370091640163,14.0,32.55,Pest response,Response to alert,1
2025-05-22,P0065,GH020,F01,Water,584.3559331100208,0.0025,1.46,Shock response,Routine,0
2025-05-22,P0065,GH020,F01,Labor,2.281499252244738,28.0,63.88,Growth phase,Routine,0
2025-07-02,P0065,GH020,F01,Fertilizer,17.292362751486586,1.95,33.72,Growth phase,Routine,0
2025-07-02,P0065,GH020,F01,Water,494.8591044128999,0.0025,1.24,Pest response,Routine,0
2025-07-02,P0065,GH020,F01,Labor,1.7523102651900766,28.0,49.06,Shock response,Routine,0
2025-07-02,P0065,GH020,F01,Energy,38.75868661047374,0.19,7.36,Growth phase,Routine,0
2025-07-23,P0065,GH020,F01,Fertilizer,18.16628682708004,1.95,35.42,Shock response,Routine,0
2025-07-23,P0065,GH020,F01,Water,476.88144051262174,0.0025,1.19,Growth phase,Routine,0
2025-07-23,P0065,GH020,F01,Energy,40.58365695566654,0.19,7.71,Irrigation adjustment,Routine,0
2025-07-26,P0065,GH020,F01,Fertilizer,18.888849599873044,1.95,36.83,Pest response,Response to alert,1
2025-07-26,P0065,GH020,F01,Water,531.0354301454852,0.0025,1.33,Pest response,Routine,0
2025-07-26,P0065,GH020,F01,Labor,2.949365304360219,28.0,82.58,Routine,Routine,0
2025-07-26,P0065,GH020,F01,Energy,45.02876180509465,0.19,8.56,Irrigation adjustment,Routine,0
2025-08-03,P0065,GH020,F01,Fertilizer,12.273918702469729,1.95,23.93,Routine,Response to alert,1
2025-08-03,P0065,GH020,F01,Water,421.8447402141391,0.0025,1.05,Irrigation adjustment,Routine,0
2025-08-03,P0065,GH020,F01,Labor,1.204511504223213,28.0,33.73,Growth phase,Routine,0
2025-08-03,P0065,GH020,F01,Energy,37.02294116190456,0.19,7.03,Shock response,Routine,0
2025-08-08,P0065,GH020,F01,Fertilizer,16.311730615832293,1.95,31.81,Routine,Routine,0
2025-08-08,P0065,GH020,F01,Water,1104.4865227607904,0.0025,2.76,Routine,Routine,0
2025-08-23,P0065,GH020,F01,Fertilizer,21.170230883960382,1.95,41.28,Irrigation adjustment,Routine,0
2025-08-23,P0065,GH020,F01,Pesticide,0.9194449164616568,14.0,12.87,Routine,Routine,0
2025-08-23,P0065,GH020,F01,Water,465.9956546876207,0.0025,1.16,Growth phase,Routine,0
2025-08-23,P0065,GH020,F01,Labor,2.1735434137112666,28.0,60.86,Irrigation adjustment,Routine,0
2025-08-23,P0065,GH020,F01,Energy,42.64785856260569,0.19,8.1,Irrigation adjustment,Routine,0
2025-03-04,P0066,GH019,F08,Water,667.8604440904127,0.0025,1.67,Routine,Routine,0
2025-03-04,P0066,GH019,F08,Labor,1.3117015991815082,28.0,36.73,Pest response,Routine,0
2025-03-04,P0066,GH019,F08,Energy,21.6233867860836,0.19,4.11,Growth phase,Routine,0
2025-03-13,P0066,GH019,F08,Fertilizer,18.292648536178422,1.95,35.67,Routine,Routine,0
2025-03-13,P0066,GH019,F08,Pesticide,1.598781549192818,14.0,22.38,Irrigation adjustment,Response to alert,1
2025-03-13,P0066,GH019,F08,Water,566.5311005789077,0.0025,1.42,Routine,Routine,0
2025-03-13,P0066,GH019,F08,Labor,2.4784574186931096,28.0,69.4,Growth phase,Routine,0
2025-03-13,P0066,GH019,F08,Energy,49.66368928841367,0.19,9.44,Routine,Routine,0
2025-03-17,P0066,GH019,F08,Fertilizer,21.565632190651133,1.95,42.05,Pest response,Routine,0
2025-03-17,P0066,GH019,F08,Water,734.9371133099677,0.0025,1.84,Shock response,Routine,0
2025-03-17,P0066,GH019,F08,Labor,1.2182211627836708,28.0,34.11,Shock response,Routine,0
2025-03-17,P0066,GH019,F08,Energy,38.25730486529538,0.19,7.27,Shock response,Routine,0
2025-03-27,P0066,GH019,F08,Fertilizer,18.70093859099158,1.95,36.47,Pest response,Routine,0
2025-03-27,P0066,GH019,F08,Pesticide,2.1565353095660207,14.0,30.19,Irrigation adjustment,Routine,0
2025-03-27,P0066,GH019,F08,Water,730.6811113920567,0.0025,1.83,Routine,Routine,0
2025-03-27,P0066,GH019,F08,Energy,31.690878429610528,0.19,6.02,Pest response,Routine,0
2025-04-01,P0066,GH019,F08,Fertilizer,15.653775546680595,1.95,30.52,Routine,Routine,0
2025-04-01,P0066,GH019,F08,Pesticide,3.857421241888935,14.0,54.0,Irrigation adjustment,Response to alert,1
2025-04-01,P0066,GH019,F08,Water,438.3766338442176,0.0025,1.1,Shock response,Routine,0
2025-04-01,P0066,GH019,F08,Energy,30.240654868466542,0.19,5.75,Growth phase,Routine,0
2025-07-03,P0066,GH019,F08,Fertilizer,13.769311995430016,1.95,26.85,Routine,Routine,0
2025-07-03,P0066,GH019,F08,Pesticide,3.1149521792526187,14.0,43.61,Pest response,Routine,0
2025-07-03,P0066,GH019,F08,Water,569.4614912859629,0.0025,1.42,Pest response,Routine,0
2025-07-16,P0066,GH019,F08,Fertilizer,17.93800421071957,1.95,34.98,Pest response,Routine,0
2025-07-16,P0066,GH019,F08,Pesticide,4.270538294138992,14.0,59.79,Growth phase,Routine,0
2025-07-16,P0066,GH019,F08,Water,578.997933144471,0.0025,1.45,Irrigation adjustment,Routine,0
2025-07-16,P0066,GH019,F08,Labor,1.252881645264644,28.0,35.08,Shock response,Routine,0
2025-07-16,P0066,GH019,F08,Energy,30.38714016243836,0.19,5.77,Shock response,Routine,0
2025-07-26,P0066,GH019,F08,Fertilizer,23.34563616282491,1.95,45.52,Growth phase,Routine,0
2025-07-26,P0066,GH019,F08,Water,767.0400797336492,0.0025,1.92,Irrigation adjustment,Routine,0
2025-07-26,P0066,GH019,F08,Labor,1.9557653372071309,28.0,54.76,Pest response,Routine,0
2025-03-05,P0067,GH017,F08,Fertilizer,17.187811783798573,1.95,33.52,Growth phase,Routine,0
2025-03-05,P0067,GH017,F08,Water,517.9933946563652,0.0025,1.29,Routine,Routine,0
2025-03-05,P0067,GH017,F08,Labor,0.5332747472452288,28.0,14.93,Irrigation adjustment,Routine,0
2025-03-19,P0067,GH017,F08,Fertilizer,21.027299617156903,1.95,41.0,Routine,Routine,0
2025-03-19,P0067,GH017,F08,Water,753.2153251805737,0.0025,1.88,Routine,Routine,0
2025-03-19,P0067,GH017,F08,Labor,2.612598753177755,28.0,73.15,Routine,Routine,0
2025-04-23,P0067,GH017,F08,Fertilizer,18.65001691341218,1.95,36.37,Routine,Routine,0
2025-04-23,P0067,GH017,F08,Water,513.2219022606421,0.0025,1.28,Shock response,Routine,0
2025-04-23,P0067,GH017,F08,Energy,29.38264831137463,0.19,5.58,Routine,Routine,0
2025-06-08,P0067,GH017,F08,Fertilizer,13.260686487635788,1.95,25.86,Shock response,Response to alert,1
2025-06-08,P0067,GH017,F08,Water,742.729693892227,0.0025,1.86,Growth phase,Routine,0
2025-06-17,P0067,GH017,F08,Fertilizer,20.51314962523786,1.95,40.0,Shock response,Response to alert,1
2025-06-17,P0067,GH017,F08,Pesticide,2.2839380503868894,14.0,31.98,Growth phase,Response to alert,1
2025-06-17,P0067,GH017,F08,Water,612.0507970220136,0.0025,1.53,Growth phase,Routine,0
2025-06-17,P0067,GH017,F08,Labor,2.4223606529223587,28.0,67.83,Growth phase,Routine,0
2025-07-03,P0067,GH017,F08,Fertilizer,20.473690137416508,1.95,39.92,Growth phase,Routine,0
2025-07-03,P0067,GH017,F08,Water,640.9793169641979,0.0025,1.6,Routine,Routine,0
2025-07-03,P0067,GH017,F08,Labor,1.6710081470423863,28.0,46.79,Pest response,Routine,0
2025-07-03,P0067,GH017,F08,Energy,26.52756252655795,0.19,5.04,Routine,Routine,0
2025-07-06,P0067,GH017,F08,Fertilizer,19.08151424599076,1.95,37.21,Irrigation adjustment,Response to alert,1
2025-07-06,P0067,GH017,F08,Pesticide,1.5219282658775235,14.0,21.31,Growth phase,Response to alert,1
2025-07-06,P0067,GH017,F08,Water,749.2698106002259,0.0025,1.87,Growth phase,Routine,0
2025-07-06,P0067,GH017,F08,Labor,1.0295675398814177,28.0,28.83,Irrigation adjustment,Routine,0
2025-07-06,P0067,GH017,F08,Energy,32.99458591930241,0.19,6.27,Growth phase,Routine,0
2025-08-20,P0067,GH017,F08,Fertilizer,9.420465473925493,1.95,18.37,Pest response,Response to alert,1
2025-08-20,P0067,GH017,F08,Labor,1.7009082658802868,28.0,47.63,Pest response,Routine,0
2025-08-28,P0067,GH017,F08,Fertilizer,19.65147353841128,1.95,38.32,Routine,Routine,0
2025-08-28,P0067,GH017,F08,Water,422.22209877104353,0.0025,1.06,Pest response,Routine,0
2025-08-28,P0067,GH017,F08,Labor,1.829857434539808,28.0,51.24,Irrigation adjustment,Routine,0
2025-08-31,P0067,GH017,F08,Fertilizer,17.41251403538687,1.95,33.95,Routine,Response to alert,1
2025-08-31,P0067,GH017,F08,Water,590.4642624746508,0.0025,1.48,Irrigation adjustment,Routine,0
2025-08-31,P0067,GH017,F08,Labor,1.4616249810158726,28.0,40.93,Growth phase,Routine,0
2025-09-02,P0067,GH017,F08,Water,562.9258041440779,0.0025,1.41,Pest response,Routine,0
2025-09-02,P0067,GH017,F08,Labor,2.3042074914173027,28.0,64.52,Shock response,Routine,0
2025-09-02,P0067,GH017,F08,Energy,25.641549146249595,0.19,4.87,Pest response,Routine,0
2025-02-26,P0068,GH013,F08,Fertilizer,9.817245932530607,1.95,19.14,Pest response,Routine,0
2025-02-26,P0068,GH013,F08,Pesticide,2.941664853132893,14.0,41.18,Growth phase,Response to alert,1
2025-02-26,P0068,GH013,F08,Water,845.6233076814113,0.0025,2.11,Shock response,Routine,0
2025-02-26,P0068,GH013,F08,Energy,23.853375532940998,0.19,4.53,Shock response,Routine,0
2025-03-10,P0068,GH013,F08,Fertilizer,21.9230597747452,1.95,42.75,Shock response,Response to alert,1
2025-03-10,P0068,GH013,F08,Water,669.1697814607053,0.0025,1.67,Shock response,Routine,0
2025-03-10,P0068,GH013,F08,Labor,1.7792240485097917,28.0,49.82,Growth phase,Routine,0
2025-03-10,P0068,GH013,F08,Energy,26.465917717790692,0.19,5.03,Irrigation adjustment,Routine,0
2025-04-17,P0068,GH013,F08,Fertilizer,20.221469756884115,1.95,39.43,Growth phase,Routine,0
2025-04-17,P0068,GH013,F08,Water,592.926655147446,0.0025,1.48,Pest response,Routine,0
2025-04-17,P0068,GH013,F08,Labor,0.298552002826125,28.0,8.36,Irrigation adjustment,Routine,0
2025-04-17,P0068,GH013,F08,Energy,41.88398387739585,0.19,7.96,Pest response,Routine,0
2025-04-21,P0068,GH013,F08,Fertilizer,23.95851132821464,1.95,46.72,Irrigation adjustment,Routine,0
2025-04-21,P0068,GH013,F08,Water,753.986762591313,0.0025,1.88,Shock response,Routine,0
2025-04-21,P0068,GH013,F08,Labor,0.413457959343942,28.0,11.58,Irrigation adjustment,Routine,0
2025-04-24,P0068,GH013,F08,Fertilizer,20.038166452535904,1.95,39.07,Irrigation adjustment,Routine,0
2025-04-24,P0068,GH013,F08,Water,612.852677615466,0.0025,1.53,Pest response,Routine,0
2025-06-13,P0068,GH013,F08,Fertilizer,17.45332672165594,1.95,34.03,Pest response,Response to alert,1
2025-06-13,P0068,GH013,F08,Pesticide,2.470676058793819,14.0,34.59,Shock response,Response to alert,1
2025-06-13,P0068,GH013,F08,Water,220.1176630159922,0.0025,0.55,Growth phase,Routine,0
2025-06-13,P0068,GH013,F08,Energy,26.090300624065375,0.19,4.96,Irrigation adjustment,Routine,0
2025-07-01,P0068,GH013,F08,Fertilizer,19.729932625425874,1.95,38.47,Irrigation adjustment,Routine,0
2025-07-01,P0068,GH013,F08,Water,577.038946489629,0.0025,1.44,Shock response,Routine,0
2025-07-01,P0068,GH013,F08,Labor,1.6971530298793076,28.0,47.52,Irrigation adjustment,Routine,0
2025-07-01,P0068,GH013,F08,Energy,43.96291513577936,0.19,8.35,Growth phase,Routine,0
2025-08-05,P0068,GH013,F08,Fertilizer,12.176235200863532,1.95,23.74,Growth phase,Response to alert,1
2025-08-05,P0068,GH013,F08,Water,549.4320872153705,0.0025,1.37,Irrigation adjustment,Routine,0
2025-08-05,P0068,GH013,F08,Energy,33.20498900393492,0.19,6.31,Routine,Routine,0
2025-04-15,P0069,GH020,F01,Fertilizer,20.389400163232484,1.95,39.76,Pest response,Routine,0
2025-04-15,P0069,GH020,F01,Water,838.5523972543235,0.0025,2.1,Pest response,Routine,0
2025-04-15,P0069,GH020,F01,Energy,35.54073055463436,0.19,6.75,Growth phase,Routine,0
2025-05-09,P0069,GH020,F01,Water,577.2278455424887,0.0025,1.44,Routine,Routine,0
2025-05-09,P0069,GH020,F01,Labor,2.168144609333917,28.0,60.71,Shock response,Routine,0
2025-05-22,P0069,GH020,F01,Fertilizer,23.183920312350917,1.95,45.21,Routine,Routine,0
2025-05-22,P0069,GH020,F01,Pesticide,1.0917513786612876,14.0,15.28,Growth phase,Routine,0
2025-05-22,P0069,GH020,F01,Water,735.6525348532653,0.0025,1.84,Pest response,Routine,0
2025-05-22,P0069,GH020,F01,Labor,2.275863009084813,28.0,63.72,Growth phase,Routine,0
2025-05-22,P0069,GH020,F01,Energy,28.001360579004704,0.19,5.32,Growth phase,Routine,0
2025-06-03,P0069,GH020,F01,Fertilizer,21.05171378626361,1.95,41.05,Pest response,Routine,0
2025-06-03,P0069,GH020,F01,Pesticide,1.503942046577326,14.0,21.06,Growth phase,Response to alert,1
2025-06-03,P0069,GH020,F01,Labor,2.196112872250929,28.0,61.49,Growth phase,Routine,0
2025-07-03,P0069,GH020,F01,Pesticide,2.99979413017537,14.0,42.0,Routine,Response to alert,1
2025-07-03,P0069,GH020,F01,Water,321.3043011749412,0.0025,0.8,Shock response,Routine,0
2025-07-10,P0069,GH020,F01,Fertilizer,12.572300746897106,1.95,24.52,Pest response,Routine,0
2025-07-10,P0069,GH020,F01,Water,641.2912704850835,0.0025,1.6,Growth phase,Routine,0
2025-07-10,P0069,GH020,F01,Energy,37.17495035658789,0.19,7.06,Pest response,Routine,0
2025-07-29,P0069,GH020,F01,Pesticide,1.3513409921348187,14.0,18.92,Pest response,Routine,0
2025-07-29,P0069,GH020,F01,Water,591.1150134503517,0.0025,1.48,Shock response,Routine,0
2025-07-29,P0069,GH020,F01,Labor,1.295989958608242,28.0,36.29,Pest response,Routine,0
2025-08-18,P0069,GH020,F01,Fertilizer,15.487350757879383,1.95,30.2,Shock response,Routine,0
2025-08-18,P0069,GH020,F01,Pesticide,2.854049015703142,14.0,39.96,Routine,Routine,0
2025-08-18,P0069,GH020,F01,Water,410.8501985911016,0.0025,1.03,Irrigation adjustment,Routine,0
2025-08-18,P0069,GH020,F01,Labor,2.1606945544096465,28.0,60.5,Shock response,Routine,0
2025-08-18,P0069,GH020,F01,Energy,44.87676867978338,0.19,8.53,Pest response,Routine,0
2025-03-06,P0070,GH002,F01,Pesticide,3.1301176821027124,14.0,43.82,Routine,Response to alert,1
2025-03-06,P0070,GH002,F01,Water,606.3216229448079,0.0025,1.52,Pest response,Routine,0
2025-03-06,P0070,GH002,F01,Labor,1.020316164075984,28.0,28.57,Shock response,Routine,0
2025-03-06,P0070,GH002,F01,Energy,33.345707428564126,0.19,6.34,Shock response,Routine,0
2025-03-18,P0070,GH002,F01,Fertilizer,21.638864447781952,1.95,42.2,Pest response,Routine,0
2025-03-18,P0070,GH002,F01,Pesticide,2.3530066409988724,14.0,32.94,Pest response,Routine,0
2025-03-18,P0070,GH002,F01,Water,706.9817432168011,0.0025,1.77,Shock response,Routine,0
2025-03-18,P0070,GH002,F01,Labor,1.3912270826714253,28.0,38.95,Routine,Routine,0
2025-04-15,P0070,GH002,F01,Fertilizer,9.484225770660194,1.95,18.49,Irrigation adjustment,Routine,0
2025-04-15,P0070,GH002,F01,Pesticide,1.582375457984852,14.0,22.15,Routine,Routine,0
2025-04-15,P0070,GH002,F01,Water,769.9348259791634,0.0025,1.92,Pest response,Routine,0
2025-05-02,P0070,GH002,F01,Fertilizer,20.60792749590503,1.95,40.19,Routine,Response to alert,1
2025-05-02,P0070,GH002,F01,Water,664.9155487594933,0.0025,1.66,Irrigation adjustment,Routine,0
2025-05-02,P0070,GH002,F01,Energy,29.78418065206781,0.19,5.66,Growth phase,Routine,0
2025-05-08,P0070,GH002,F01,Fertilizer,28.24593414922008,1.95,55.08,Routine,Response to alert,1
2025-05-08,P0070,GH002,F01,Water,496.5248666381094,0.0025,1.24,Irrigation adjustment,Routine,0
2025-05-08,P0070,GH002,F01,Labor,2.0764031242027468,28.0,58.14,Growth phase,Routine,0
2025-05-16,P0070,GH002,F01,Fertilizer,16.74130744498476,1.95,32.65,Pest response,Response to alert,1
2025-05-16,P0070,GH002,F01,Pesticide,2.331869647756198,14.0,32.65,Growth phase,Routine,0
2025-05-16,P0070,GH002,F01,Water,776.787992503906,0.0025,1.94,Routine,Routine,0
2025-05-16,P0070,GH002,F01,Labor,0.578209691148531,28.0,16.19,Growth phase,Routine,0
2025-06-08,P0070,GH002,F01,Fertilizer,15.661989303892351,1.95,30.54,Pest response,Routine,0
2025-06-08,P0070,GH002,F01,Pesticide,2.5936315982634186,14.0,36.31,Growth phase,Routine,0
2025-06-08,P0070,GH002,F01,Water,698.1164976243928,0.0025,1.75,Irrigation adjustment,Routine,0
2025-06-08,P0070,GH002,F01,Labor,1.717669750288623,28.0,48.09,Routine,Routine,0
2025-06-08,P0070,GH002,F01,Energy,34.97630090154308,0.19,6.65,Shock response,Routine,0
2025-06-15,P0070,GH002,F01,Fertilizer,16.984042029847124,1.95,33.12,Pest response,Response to alert,1
2025-06-15,P0070,GH002,F01,Pesticide,1.5126345930914722,14.0,21.18,Pest response,Response to alert,1
2025-06-15,P0070,GH002,F01,Water,531.5408805438863,0.0025,1.33,Shock response,Routine,0
2025-06-15,P0070,GH002,F01,Labor,1.8185636295946777,28.0,50.92,Shock response,Routine,0
2025-06-15,P0070,GH002,F01,Energy,20.479122571834186,0.19,3.89,Growth phase,Routine,0
2025-06-24,P0070,GH002,F01,Pesticide,1.508623724160123,14.0,21.12,Pest response,Response to alert,1
2025-06-24,P0070,GH002,F01,Water,753.9203202639274,0.0025,1.88,Irrigation adjustment,Routine,0
2025-06-24,P0070,GH002,F01,Labor,2.129429269618641,28.0,59.62,Pest response,Routine,0
2025-06-24,P0070,GH002,F01,Energy,22.80522482817868,0.19,4.33,Irrigation adjustment,Routine,0
2025-07-08,P0070,GH002,F01,Fertilizer,13.955552150645032,1.95,27.21,Pest response,Routine,0
2025-07-08,P0070,GH002,F01,Water,855.2238714167624,0.0025,2.14,Pest response,Routine,0
2025-07-08,P0070,GH002,F01,Labor,0.8514010663215595,28.0,23.84,Shock response,Routine,0
2025-08-11,P0070,GH002,F01,Fertilizer,12.533043431859925,1.95,24.44,Shock response,Routine,0
2025-08-11,P0070,GH002,F01,Pesticide,2.717775299130277,14.0,38.05,Growth phase,Response to alert,1
2025-08-11,P0070,GH002,F01,Water,635.7836552820244,0.0025,1.59,Shock response,Routine,0
2025-08-11,P0070,GH002,F01,Energy,41.85567523268999,0.19,7.95,Irrigation adjustment,Routine,0
2025-03-17,P0071,GH017,F08,Pesticide,2.077331145077292,14.0,29.08,Irrigation adjustment,Routine,0
2025-03-17,P0071,GH017,F08,Water,735.998105163294,0.0025,1.84,Routine,Routine,0
2025-03-17,P0071,GH017,F08,Labor,1.4001306972992262,28.0,39.2,Shock response,Routine,0
2025-03-17,P0071,GH017,F08,Energy,39.62571130414612,0.19,7.53,Routine,Routine,0
2025-03-22,P0071,GH017,F08,Fertilizer,16.051067100354903,1.95,31.3,Shock response,Routine,0
2025-03-22,P0071,GH017,F08,Pesticide,2.764587885858379,14.0,38.7,Routine,Response to alert,1
2025-03-22,P0071,GH017,F08,Water,602.0785270319983,0.0025,1.51,Routine,Routine,0
2025-03-22,P0071,GH017,F08,Energy,38.300065868047945,0.19,7.28,Routine,Routine,0
2025-03-29,P0071,GH017,F08,Fertilizer,22.16059026279419,1.95,43.21,Routine,Routine,0
2025-03-29,P0071,GH017,F08,Water,834.7957645827225,0.0025,2.09,Irrigation adjustment,Routine,0
2025-03-29,P0071,GH017,F08,Labor,2.236543504349487,28.0,62.62,Growth phase,Routine,0
2025-04-18,P0071,GH017,F08,Fertilizer,14.3046420959646,1.95,27.89,Shock response,Routine,0
2025-04-18,P0071,GH017,F08,Water,775.086806232689,0.0025,1.94,Pest response,Routine,0
2025-05-12,P0071,GH017,F08,Fertilizer,19.7190172121682,1.95,38.45,Shock response,Response to alert,1
2025-05-12,P0071,GH017,F08,Labor,1.6823997403349853,28.0,47.11,Routine,Routine,0
2025-05-14,P0071,GH017,F08,Fertilizer,14.696205152644287,1.95,28.66,Irrigation adjustment,Routine,0
2025-05-14,P0071,GH017,F08,Pesticide,3.082058491016704,14.0,43.15,Irrigation adjustment,Routine,0
2025-05-14,P0071,GH017,F08,Water,705.3630113751901,0.0025,1.76,Irrigation adjustment,Routine,0
2025-05-14,P0071,GH017,F08,Energy,26.847223721180317,0.19,5.1,Irrigation adjustment,Routine,0
2025-06-15,P0071,GH017,F08,Fertilizer,18.09176712831786,1.95,35.28,Pest response,Response to alert,1
2025-06-15,P0071,GH017,F08,Labor,1.166953752392321,28.0,32.67,Shock response,Routine,0
2025-06-19,P0071,GH017,F08,Pesticide,1.9144312247357549,14.0,26.8,Shock response,Response to alert,1
2025-06-19,P0071,GH017,F08,Water,616.792235976194,0.0025,1.54,Irrigation adjustment,Routine,0
2025-06-21,P0071,GH017,F08,Fertilizer,27.148194581656387,1.95,52.94,Shock response,Response to alert,1
2025-06-21,P0071,GH017,F08,Water,272.4305668303833,0.0025,0.68,Shock response,Routine,0
2025-06-21,P0071,GH017,F08,Labor,2.20405209850345,28.0,61.71,Routine,Routine,0
2025-08-03,P0071,GH017,F08,Fertilizer,11.865210037836553,1.95,23.14,Pest response,Response to alert,1
2025-08-03,P0071,GH017,F08,Water,795.0000223165694,0.0025,1.99,Routine,Routine,0
2025-08-03,P0071,GH017,F08,Labor,2.247255985079014,28.0,62.92,Growth phase,Routine,0
2025-08-03,P0071,GH017,F08,Energy,29.24057069818461,0.19,5.56,Pest response,Routine,0
2025-08-24,P0071,GH017,F08,Fertilizer,29.895604209015715,1.95,58.3,Shock response,Response to alert,1
2025-08-24,P0071,GH017,F08,Pesticide,2.6811573450801074,14.0,37.54,Pest response,Response to alert,1
2025-08-24,P0071,GH017,F08,Water,782.6776665378068,0.0025,1.96,Irrigation adjustment,Routine,0
2025-08-24,P0071,GH017,F08,Labor,2.869548459458876,28.0,80.35,Shock response,Routine,0
2025-08-24,P0071,GH017,F08,Energy,42.201577029172775,0.19,8.02,Irrigation adjustment,Routine,0
2025-09-01,P0071,GH017,F08,Pesticide,1.5613692327531954,14.0,21.86,Irrigation adjustment,Response to alert,1
2025-09-01,P0071,GH017,F08,Water,554.8304653209459,0.0025,1.39,Irrigation adjustment,Routine,0
2025-09-01,P0071,GH017,F08,Labor,2.3213709632930355,28.0,65.0,Pest response,Routine,0
2025-09-01,P0071,GH017,F08,Energy,26.36288163823239,0.19,5.01,Growth phase,Routine,0
2025-03-03,P0072,GH013,F08,Fertilizer,13.95952814200844,1.95,27.22,Pest response,Response to alert,1
2025-03-03,P0072,GH013,F08,Pesticide,2.865443832979254,14.0,40.12,Growth phase,Response to alert,1
2025-03-03,P0072,GH013,F08,Water,794.6747811332007,0.0025,1.99,Pest response,Routine,0
2025-03-03,P0072,GH013,F08,Labor,2.6972071706622,28.0,75.52,Routine,Routine,0
2025-03-03,P0072,GH013,F08,Energy,19.48229569601509,0.19,3.7,Irrigation adjustment,Routine,0
2025-03-25,P0072,GH013,F08,Fertilizer,10.06282911577184,1.95,19.62,Pest response,Response to alert,1
2025-03-25,P0072,GH013,F08,Water,819.5028028282717,0.0025,2.05,Pest response,Routine,0
2025-03-25,P0072,GH013,F08,Labor,1.8862134899755645,28.0,52.81,Irrigation adjustment,Routine,0
2025-03-25,P0072,GH013,F08,Energy,29.048674659723524,0.19,5.52,Irrigation adjustment,Routine,0
2025-05-05,P0072,GH013,F08,Fertilizer,8.571910678288763,1.95,16.72,Routine,Routine,0
2025-05-05,P0072,GH013,F08,Water,595.4551755038357,0.0025,1.49,Shock response,Routine,0
2025-05-05,P0072,GH013,F08,Labor,2.5388928035411027,28.0,71.09,Shock response,Routine,0
2025-05-17,P0072,GH013,F08,Water,590.4179861721697,0.0025,1.48,Growth phase,Routine,0
2025-06-07,P0072,GH013,F08,Fertilizer,12.194729726330737,1.95,23.78,Irrigation adjustment,Routine,0
2025-06-07,P0072,GH013,F08,Water,613.7430592577748,0.0025,1.53,Irrigation adjustment,Routine,0
2025-06-07,P0072,GH013,F08,Labor,2.9924682540102125,28.0,83.79,Pest response,Routine,0
2025-06-07,P0072,GH013,F08,Energy,33.489843819451,0.19,6.36,Routine,Routine,0
2025-06-24,P0072,GH013,F08,Fertilizer,27.58445844839265,1.95,53.79,Routine,Response to alert,1
2025-06-24,P0072,GH013,F08,Pesticide,0.7984079213696083,14.0,11.18,Irrigation adjustment,Response to alert,1
2025-06-24,P0072,GH013,F08,Water,748.5012454153544,0.0025,1.87,Irrigation adjustment,Routine,0
2025-06-24,P0072,GH013,F08,Labor,1.6747701337961909,28.0,46.89,Routine,Routine,0
2025-07-20,P0072,GH013,F08,Fertilizer,12.447523023306346,1.95,24.27,Routine,Routine,0
2025-07-20,P0072,GH013,F08,Pesticide,3.7380792420555817,14.0,52.33,Routine,Response to alert,1
