date,plot_id,greenhouse_id,farm_id,blossom_count,pest_severity,disease_severity,leaf_color,notes_flag
2026-04-12,P0044,GH017,F08,38.66868967,0.409913534,0.216851336,Fair,Minor
2026-04-26,P0044,GH017,F08,56.87355417,0.433369403,0.127733223,Excellent,Minor
2026-05-10,P0044,GH017,F08,16.99864235,0.260170166,0.119373095,Poor,None
2026-05-24,P0044,GH017,F08,32.30563626,0.341760274,0.561159464,Good,Moderate
2026-06-07,P0044,GH017,F08,32.41379304,0.34745439,0.517109006,Good,None
2026-06-21,P0044,GH017,F08,39.40977974,0.687384886,0.280946351,Good,None
2026-07-05,P0044,GH017,F08,16.37037765,0.326376376,0.483748434,Good,None
2026-07-19,P0044,GH017,F08,44.50387698,0.424149244,0.340012636,Fair,None
2026-08-02,P0044,GH017,F08,21.68174567,0.307412447,0.365295361,Fair,Severe
2026-08-16,P0044,GH017,F08,32.40104204,0.523814948,0.373533342,Fair,None
2026-08-30,P0044,GH017,F08,38.39406475,0.565020462,0.19624947,Good,None
2026-02-15,P0045,GH005,F01,58.36858273,0.32200107,0.238462813,Good,Minor
2026-03-01,P0045,GH005,F01,28.46055995,0.137296315,0.171393584,Good,None
2026-03-15,P0045,GH005,F01,42.51247166,0.027732624,0.152725417,Fair,None
2026-03-29,P0045,GH005,F01,43.41428132,0.349011131,0.47919967,Good,None
2026-04-12,P0045,GH005,F01,31.30384928,0.341257874,0.335418253,Good,None
2026-04-26,P0045,GH005,F01,17.43054626,0.124028754,0.095150854,Good,Severe
2026-05-10,P0045,GH005,F01,32.94017164,0.117691515,0.384658485,Good,Minor
2026-05-24,P0045,GH005,F01,43.22573918,0.142745959,0.194996616,Fair,None
2026-06-07,P0045,GH005,F01,32.07594057,0.144097262,0.126704393,Fair,None
2026-06-21,P0045,GH005,F01,40.58262484,0.16437256,0.067077592,Good,Minor
2026-07-05,P0045,GH005,F01,50.51588283,0.162708719,0.021132963,Good,None
2026-07-19,P0045,GH005,F01,42.08325103,0.376586763,0.119484581,Fair,None
2026-08-02,P0045,GH005,F01,32.49767236,0.262717475,0.22379228,Good,None
2026-08-16,P0045,GH005,F01,27.51114424,0.416724232,0.241670484,Fair,Severe
2026-08-30,P0045,GH005,F01,37.4656717,0.208184969,0.009444735,Good,None
2026-02-15,P0046,GH020,F01,37.88141895,0.135885024,0.4757584,Good,None
2026-03-01,P0046,GH020,F01,54.71202935,0.153792927,0.32486972,Good,None
2026-03-15,P0046,GH020,F01,45.99757502,0.101172763,0.367518562,Fair,None
2026-03-29,P0046,GH020,F01,37.06912165,0.184179239,0.144957604,Good,None
2026-04-12,P0046,GH020,F01,44.83404061,0.208840867,0.06109677,Poor,None
2026-04-26,P0046,GH020,F01,46.99717704,0.347004688,0.236833088,Good,Minor
2026-05-10,P0046,GH020,F01,38.64602819,0.264636343,0.482823616,Good,Severe
2026-05-24,P0046,GH020,F01,30.34522732,0.056971245,0.02288826,Good,None
2026-06-07,P0046,GH020,F01,40.82804336,0.40757067,0.052964624,Good,Minor
2026-06-21,P0046,GH020,F01,41.05403865,0.053855128,0.406768515,Excellent,Moderate
2026-07-05,P0046,GH020,F01,38.38372883,0.449448653,0.311186115,Fair,None
2026-07-19,P0046,GH020,F01,35.78768108,0.198199453,0.103557869,Good,None
2026-08-02,P0046,GH020,F01,43.43537175,0.400982478,0.183764057,Good,Minor
2026-08-16,P0046,GH020,F01,46.9071574,0.551470664,0.333998937,Excellent,None
2026-08-30,P0046,GH020,F01,28.18663874,0.226570977,0.292871221,Good,Severe
2026-02-15,P0047,GH014,F02,23.20313514,0.063869819,0.302467402,Fair,None
2026-03-01,P0047,GH014,F02,40.86587924,0.223832314,0.066300668,Good,None
2026-03-15,P0047,GH014,F02,38.98169667,0.262626236,0.133400909,Excellent,None
2026-03-29,P0047,GH014,F02,31.54063447,0.026837398,0.290271236,Good,None
2026-04-12,P0047,GH014,F02,34.97131252,0.156815338,0.138900777,Excellent,None
2026-04-26,P0047,GH014,F02,26.23616681,0.155665675,0.137231617,Good,None
2026-05-10,P0047,GH014,F02,33.1501504,0.662699234,0.22710282,Poor,None
2026-05-24,P0047,GH014,F02,41.61378528,0.094875868,0.122469672,Excellent,Moderate
2026-06-07,P0047,GH014,F02,30.56272992,0.128413883,0.222303016,Fair,None
2026-06-21,P0047,GH014,F02,40.01009336,0.155066981,0.13346758,Good,Severe
2026-07-05,P0047,GH014,F02,38.2596558,0.090465981,0.068614939,Good,Moderate
2026-07-19,P0047,GH014,F02,33.75298882,0.336472041,0.361719639,Fair,Minor
2026-08-02,P0047,GH014,F02,23.55181997,0.514896198,0.243551506,Good,None
2026-08-16,P0047,GH014,F02,43.9448473,0.204048327,0.126894264,Good,None
2026-08-30,P0047,GH014,F02,36.62803275,0.193396068,0.103688008,Poor,Moderate
2026-02-15,P0048,GH007,F04,29.38901618,0.405292975,0.303982845,Good,None
2026-03-01,P0048,GH007,F04,29.76907431,0.212306605,0.096236812,Good,None
2026-03-15,P0048,GH007,F04,16.87621945,0.192070151,0.17894714,Poor,None
2026-03-29,P0048,GH007,F04,27.60065362,0.045434723,0.141540275,Fair,None
2026-04-12,P0048,GH007,F04,20.51597036,0.225075075,0.11896594,Fair,None
2026-04-26,P0048,GH007,F04,26.8515447,0.232069181,0.078005306,Excellent,Minor
2026-05-10,P0048,GH007,F04,26.86991043,0.301513461,0.140881775,Good,Moderate
2026-05-24,P0048,GH007,F04,32.8930502,0.122954383,0.141632438,Poor,None
2026-06-07,P0048,GH007,F04,39.36404792,0.084273031,0.173250731,Poor,Minor
2026-06-21,P0048,GH007,F04,40.84224362,0.081847108,0.084886538,Fair,None
2026-07-05,P0048,GH007,F04,33.7701858,0.204261363,0.186917406,Fair,Minor
2026-07-19,P0048,GH007,F04,28.89070251,0.449190229,0.333126715,Good,Moderate
2026-08-02,P0048,GH007,F04,28.39865707,0.117452394,0.249822386,Fair,None
2026-08-16,P0048,GH007,F04,29.73321725,0.358566627,0.153866576,Good,Moderate
2026-08-30,P0048,GH007,F04,20.58875931,0.070813063,0.114136768,Excellent,None
2026-02-15,P0049,GH001,F02,33.88663894,0.040479209,0.09545676,Fair,None
2026-03-01,P0049,GH001,F02,27.27870987,0.306944351,0.343582943,Fair,Moderate
2026-03-15,P0049,GH001,F02,31.90536057,0.182634496,0.420370911,Excellent,None
2026-03-29,P0049,GH001,F02,32.24003463,0.139139404,0.073750228,Good,Severe
2026-04-12,P0049,GH001,F02,33.32988116,0.035179831,0.29796021,Good,Moderate
2026-04-26,P0049,GH001,F02,28.59947838,0.312024754,0.226280291,Excellent,None
2026-05-10,P0049,GH001,F02,38.84741571,0.059628211,0.137485858,Good,None
2026-05-24,P0049,GH001,F02,28.56302705,0.223560069,0.073094009,Good,Minor
2026-06-07,P0049,GH001,F02,41.89094475,0.199041235,0.108020623,Good,None
2026-06-21,P0049,GH001,F02,35.88882452,0.10099981,0.085080224,Poor,None
2026-07-05,P0049,GH001,F02,33.52680377,0.325977663,0.102074098,Good,None
2026-07-19,P0049,GH001,F02,38.62670883,0.057602327,0.02569364,Good,None
2026-08-02,P0049,GH001,F02,41.9385133,0.09847755,0.284842124,Poor,None
2026-08-16,P0049,GH001,F02,29.11064783,0.119528194,0.061320488,Fair,None
2026-08-30,P0049,GH001,F02,38.35268345,0.243932393,0.141650033,Fair,None
2026-02-15,P0050,GH018,F06,38.1119125,0.098481325,0.280583647,Good,None
2026-03-01,P0050,GH018,F06,38.80675852,0.372673296,0.230382395,Fair,None
2026-03-15,P0050,GH018,F06,22.52268975,0.44792209,0.312458528,Fair,None
2026-03-29,P0050,GH018,F06,37.35372006,0.372951263,0.17276446,Poor,Severe
2026-04-12,P0050,GH018,F06,32.96214341,0.12248558,0.282855028,Good,None
2026-04-26,P0050,GH018,F06,43.72343645,0.15559196,0.144849946,Fair,None
2026-05-10,P0050,GH018,F06,23.21133712,0.19001014,0.296258152,Good,Moderate
2026-05-24,P0050,GH018,F06,35.22110454,0.068127086,0.030006587,Excellent,None
2026-06-07,P0050,GH018,F06,46.71263165,0.046805545,0.215984361,Fair,None
2026-06-21,P0050,GH018,F06,40.80261066,0.165444667,0.292137513,Good,None
2026-07-05,P0050,GH018,F06,34.05107106,0.223295046,0.202338958,Good,Moderate
2026-07-19,P0050,GH018,F06,24.92934448,0.295275423,0.014074997,Good,Minor
2026-08-02,P0050,GH018,F06,33.34400735,0.341294952,0.122442778,Fair,Minor
2026-08-16,P0050,GH018,F06,25.62877114,0.08578982,0.208506724,Good,Moderate
2026-08-30,P0050,GH018,F06,33.5210809,0.396516072,0.323994415,Good,Moderate
2026-02-15,P0051,GH002,F01,36.65874043,0.039729561,0.43924821,Good,Minor
2026-03-01,P0051,GH002,F01,33.86114519,0.174837392,0.214322512,Excellent,None
2026-03-15,P0051,GH002,F01,38.13036438,0.146821915,0.090933881,Good,None
2026-03-29,P0051,GH002,F01,52.17385015,0.213878319,0.37336446,Good,Moderate
2026-04-12,P0051,GH002,F01,34.5822293,0.44723322,0.302592563,Good,None
2026-04-26,P0051,GH002,F01,29.15293849,0.501963848,0.093000635,Fair,Minor
2026-05-10,P0051,GH002,F01,28.11748378,0.099676514,0.252758412,Good,Moderate
2026-05-24,P0051,GH002,F01,34.13417187,0.263486912,0.103428803,Excellent,None
2026-06-07,P0051,GH002,F01,28.70701932,0.274339548,0.183748748,Excellent,Moderate
2026-06-21,P0051,GH002,F01,48.84455136,0.166210114,0.201038295,Good,Moderate
2026-07-05,P0051,GH002,F01,38.24522602,0.193687614,0.22995197,Good,Moderate
2026-07-19,P0051,GH002,F01,36.57781448,0.2007724,0.28087201,Excellent,None
2026-08-02,P0051,GH002,F01,42.47833301,0.210469638,0.451011045,Good,None
2026-08-16,P0051,GH002,F01,44.90959925,0.361873227,0.075629406,Good,None
2026-08-30,P0051,GH002,F01,39.92277217,0.255965478,0.107223058,Fair,Moderate
2026-02-15,P0052,GH016,F05,35.85656488,0.410471517,0.04648378,Good,None
2026-03-01,P0052,GH016,F05,37.52263797,0.427284737,0.389441978,Excellent,Minor
2026-03-15,P0052,GH016,F05,22.66596243,0.379398623,0.238763634,Poor,Minor
2026-03-29,P0052,GH016,F05,21.31899487,0.388984095,0.507917232,Fair,Minor
2026-04-12,P0052,GH016,F05,46.32465251,0.154191841,0.163468504,Excellent,None
2026-04-26,P0052,GH016,F05,37.49320182,0.126223809,0.332958992,Good,Minor
2026-05-10,P0052,GH016,F05,24.13361127,0.559611644,0.362337547,Good,None
2026-05-24,P0052,GH016,F05,28.22511157,0.335912118,0.114997522,Good,Minor
2026-06-07,P0052,GH016,F05,29.58833605,0.172185862,0.491940531,Good,None
2026-06-21,P0052,GH016,F05,21.51254114,0.179717632,0.069253762,Excellent,None
2026-07-05,P0052,GH016,F05,31.15820398,0.082719604,0.206204604,Fair,None
2026-07-19,P0052,GH016,F05,31.95359495,0.147155863,0.184121407,Good,None
2026-08-02,P0052,GH016,F05,26.94910045,0.202554957,0.108605009,Good,None
2026-08-16,P0052,GH016,F05,40.71883104,0.50751955,0.362175381,Excellent,None
2026-08-30,P0052,GH016,F05,30.57063109,0.324827769,0.294105023,Good,Minor
2026-02-15,P0053,GH010,F03,37.87419639,0.003829475,0.18679912,Good,Minor
2026-03-01,P0053,GH010,F03,21.65443651,0.143300806,0.105014653,Good,Minor
2026-03-15,P0053,GH010,F03,40.05104876,0.393745741,0.348356973,Fair,None
2026-03-29,P0053,GH010,F03,16.41539336,0.254588188,0.077704409,Excellent,None
2026-04-12,P0053,GH010,F03,35.51472387,0.482984059,0.21214689,Poor,Severe
2026-04-26,P0053,GH010,F03,34.95265753,0.398026002,0.069273198,Good,Minor
2026-05-10,P0053,GH010,F03,35.05886335,0.035161862,0.206018551,Good,None
2026-05-24,P0053,GH010,F03,33.66137914,0.135085444,0.228075663,Fair,Minor
2026-06-07,P0053,GH010,F03,36.97030217,0.109450132,0.05136544,Fair,Minor
2026-06-21,P0053,GH010,F03,21.74780821,0.223478613,0.043895945,Good,None
2026-07-05,P0053,GH010,F03,26.84486481,0.461378287,0.116689551,Good,None
2026-07-19,P0053,GH010,F03,37.01078918,0.375419336,0.158291911,Good,Minor
2026-08-02,P0053,GH010,F03,28.81646652,0.0677661,0.337073635,Good,None
2026-08-16,P0053,GH010,F03,29.18827268,0.187060964,0.204032539,Good,Moderate
2026-08-30,P0053,GH010,F03,40.90295021,0.444650023,0.480751321,Good,Moderate
2026-02-15,P0054,GH004,F01,24.50713747,0.444856445,0.126569373,Good,Moderate
2026-03-01,P0054,GH004,F01,26.18403543,0.2382473,0.059794574,Good,Minor
2026-03-15,P0054,GH004,F01,25.96679283,0.31856343,0.166881908,Fair,Moderate
2026-03-29,P0054,GH004,F01,37.02028407,0.186813657,0.081493672,Excellent,None
2026-04-12,P0054,GH004,F01,27.64380787,0.226727457,0.223695589,Good,Moderate
2026-04-26,P0054,GH004,F01,37.56508573,0.134248151,0.275009512,Excellent,None
2026-05-10,P0054,GH004,F01,45.89056081,0.498263765,0.04204845,Poor,Severe
2026-05-24,P0054,GH004,F01,27.21403627,0.34317552,0.125263571,Good,Moderate
2026-06-07,P0054,GH004,F01,25.44805881,0.310500324,0.305537452,Good,None
2026-06-21,P0054,GH004,F01,43.06111657,0.193965231,0.228829352,Fair,None
2026-07-05,P0054,GH004,F01,42.5451092,0.626721104,0.082343899,Good,None
2026-07-19,P0054,GH004,F01,29.86849061,0.135926023,0.056325213,Good,Moderate
2026-08-02,P0054,GH004,F01,43.92592165,0.166765092,0.024224066,Excellent,Moderate
2026-08-16,P0054,GH004,F01,21.67098362,0.186145702,0.231826399,Good,Minor
2026-08-30,P0054,GH004,F01,26.8200793,0.184644764,0.218622241,Good,Minor
2026-02-15,P0055,GH012,F04,49.94489396,0.416675271,0.231702476,Fair,Moderate
2026-03-01,P0055,GH012,F04,44.91086239,0.167891529,0.320900285,Poor,None
2026-03-15,P0055,GH012,F04,42.91172862,0.313154073,0.203817447,Fair,None
2026-03-29,P0055,GH012,F04,48.79844258,0.23033143,0.098118752,Fair,None
2026-04-12,P0055,GH012,F04,45.39437989,0.523031073,0.107648174,Good,Minor
2026-04-26,P0055,GH012,F04,25.41936955,0.363532929,0.310757701,Excellent,Minor
2026-05-10,P0055,GH012,F04,33.29826997,0.257772458,0.455838856,Good,None
2026-05-24,P0055,GH012,F04,31.733542,0.189328195,0.287590548,Excellent,None
2026-06-07,P0055,GH012,F04,42.91169824,0.235187953,0.275900968,Good,None
2026-06-21,P0055,GH012,F04,45.81981276,0.385788966,0.088903086,Fair,Moderate
2026-07-05,P0055,GH012,F04,33.79282948,0.089019543,0.098553665,Excellent,Minor
2026-07-19,P0055,GH012,F04,34.13025715,0.196945722,0.105502978,Good,None
2026-08-02,P0055,GH012,F04,47.41735697,0.546738439,0.190691876,Good,Moderate
2026-08-16,P0055,GH012,F04,27.62201746,0.123461207,0.12740159,Poor,None
2026-08-30,P0055,GH012,F04,31.05797491,0.203925597,0.062226473,Fair,None
2026-02-15,P0056,GH004,F01,53.57563915,0.547284726,0.324374054,Good,None
2026-03-01,P0056,GH004,F01,22.68352484,0.084069839,0.148554129,Good,None
2026-03-15,P0056,GH004,F01,32.39165725,0.233509246,0.439906485,Good,Minor
2026-03-29,P0056,GH004,F01,38.26790791,0.0492101,0.191242665,Good,Minor
2026-04-12,P0056,GH004,F01,53.93641154,0.26187863,0.181098097,Poor,None
2026-04-26,P0056,GH004,F01,51.57386711,0.079351789,0.113938258,Good,None
2026-05-10,P0056,GH004,F01,28.70700946,0.123734336,0.094353948,Good,None
2026-05-24,P0056,GH004,F01,34.08235155,0.410356455,0.054797238,Fair,Moderate
2026-06-07,P0056,GH004,F01,25.69094246,0.420762587,0.306625621,Excellent,None
2026-06-21,P0056,GH004,F01,34.88520649,0.046339145,0.3177701,Excellent,Minor
2026-07-05,P0056,GH004,F01,35.29559842,0.030097114,0.146216142,Poor,None
2026-07-19,P0056,GH004,F01,38.34201819,0.192705317,0.169740423,Good,None
2026-08-02,P0056,GH004,F01,33.0680182,0.286541921,0.264870343,Excellent,Minor
2026-08-16,P0056,GH004,F01,26.2035772,0.51917675,0.139116419,Excellent,None
2026-08-30,P0056,GH004,F01,36.0975276,0.280429556,0.061490935,Poor,Moderate
2026-02-15,P0057,GH018,F06,28.78335101,0.273489405,0.128059422,Fair,None
2026-03-01,P0057,GH018,F06,23.46952079,0.226186662,0.168655239,Fair,Minor
2026-03-15,P0057,GH018,F06,32.42489043,0.142599933,0.079806741,Good,None
2026-03-29,P0057,GH018,F06,23.93738133,0.284988069,0.080629335,Excellent,Moderate
2026-04-12,P0057,GH018,F06,42.64457781,0.385941603,0.54686585,Excellent,None
2026-04-26,P0057,GH018,F06,36.75297059,0.103479474,0.083873802,Excellent,None
2026-05-10,P0057,GH018,F06,26.49258902,0.11060746,0.300093916,Poor,None
2026-05-24,P0057,GH018,F06,37.59672059,0.028041337,0.122812248,Good,None
2026-06-07,P0057,GH018,F06,33.25186615,0.147750481,0.14692233,Excellent,None
2026-06-21,P0057,GH018,F06,29.58621829,0.205153357,0.335180975,Good,None
2026-07-05,P0057,GH018,F06,24.36940084,0.25692181,0.435621314,Poor,None
2026-07-19,P0057,GH018,F06,32.24564028,0.421911275,0.163232614,Excellent,Minor
2026-08-02,P0057,GH018,F06,31.68155515,0.172222219,0.138110884,Poor,None
2026-08-16,P0057,GH018,F06,34.76583646,0.121536001,0.079525851,Excellent,Minor
2026-08-30,P0057,GH018,F06,37.92425488,0.411379687,0.068059967,Poor,None
2026-02-15,P0058,GH008,F05,30.65579081,0.057869619,0.071262873,Fair,Minor
2026-03-01,P0058,GH008,F05,35.90798296,0.229129368,0.193812085,Fair,None
2026-03-15,P0058,GH008,F05,34.31285989,0.150666063,0.133253427,Fair,Moderate
2026-03-29,P0058,GH008,F05,18.32628339,0.394108955,0.18930456,Fair,Moderate
2026-04-12,P0058,GH008,F05,34.33911166,0.487481639,0.17602157,Good,Minor
2026-04-26,P0058,GH008,F05,29.64524353,0.282912771,0.184411604,Fair,None
2026-05-10,P0058,GH008,F05,34.78061983,0.307007296,0.420747114,Good,None
2026-05-24,P0058,GH008,F05,33.18915649,0.274455639,0.06935371,Excellent,None
2026-06-07,P0058,GH008,F05,40.81230503,0.340930472,0.171661584,Poor,Minor
2026-06-21,P0058,GH008,F05,38.70538698,0.329851807,0.21408463,Good,None
2026-07-05,P0058,GH008,F05,29.01263081,0.170836898,0.125202201,Fair,Moderate
2026-07-19,P0058,GH008,F05,24.62354609,0.286282478,0.160281294,Fair,Minor
2026-08-02,P0058,GH008,F05,34.77963167,0.203950126,0.175381683,Good,None
2026-08-16,P0058,GH008,F05,27.87287625,0.446156937,0.170574131,Good,None
2026-08-30,P0058,GH008,F05,24.12962612,0.373545761,0.067733679,Good,Minor
2026-02-15,P0059,GH013,F08,26.20079995,0.441649833,0.124856681,Good,Minor
2026-03-01,P0059,GH013,F08,33.06193788,0.259406909,0.208158108,Poor,Minor
2026-03-15,P0059,GH013,F08,27.96246311,0.153013428,0.076450109,Fair,Severe
2026-03-29,P0059,GH013,F08,43.23936164,0.171206461,0.182715046,Fair,None
2026-04-12,P0059,GH013,F08,27.48536789,0.270824388,0.069340262,Excellent,None
2026-04-26,P0059,GH013,F08,37.03572595,0.239548088,0.030031934,Good,Moderate
2026-05-10,P0059,GH013,F08,29.42388191,0.150598616,0.178383143,Good,Moderate
2026-05-24,P0059,GH013,F08,38.76989002,0.352423824,0.028819315,Good,Minor
2026-06-07,P0059,GH013,F08,32.9616839,0.397912838,0.144010941,Good,None
2026-06-21,P0059,GH013,F08,35.97996684,0.673514226,0.010177676,Good,None
2026-07-05,P0059,GH013,F08,17.27971292,0.295568851,0.165485984,Good,Moderate
2026-07-19,P0059,GH013,F08,26.52266013,0.112214348,0.18412766,Fair,None
2026-08-02,P0059,GH013,F08,24.70591404,0.12129967,0.066392026,Good,None
2026-08-16,P0059,GH013,F08,40.41808811,0.471082776,0.071655209,Fair,Minor
2026-08-30,P0059,GH013,F08,35.02899602,0.168935929,0.208370305,Poor,None
2026-02-15,P0060,GH004,F01,24.47718249,0.18021337,0.203311765,Excellent,Minor
2026-03-01,P0060,GH004,F01,35.56778708,0.474165592,0.159048447,Good,Moderate
2026-03-15,P0060,GH004,F01,30.3201628,0.328975921,0.287295295,Good,None
2026-03-29,P0060,GH004,F01,43.90163989,0.088177359,0.30201822,Excellent,None
2026-04-12,P0060,GH004,F01,34.49657917,0.240201405,0.219967601,Good,None
2026-04-26,P0060,GH004,F01,38.79864218,0.562386489,0.282064211,Fair,None
2026-05-10,P0060,GH004,F01,30.4430225,0.103534825,0.12943713,Fair,Minor
2026-05-24,P0060,GH004,F01,28.35786938,0.13945188,0.040004064,Excellent,None
2026-06-07,P0060,GH004,F01,18.13084454,0.135922365,0.032171467,Good,Minor
2026-06-21,P0060,GH004,F01,44.47705374,0.162856521,0.084514647,Good,Severe
2026-07-05,P0060,GH004,F01,22.37193207,0.227088959,0.071647346,Poor,None
2026-07-19,P0060,GH004,F01,39.91484186,0.118056463,0.269430199,Good,Minor
2026-08-02,P0060,GH004,F01,46.05584341,0.262266173,0.211613846,Good,None
2026-08-16,P0060,GH004,F01,25.28719491,0.115234226,0.309603816,Excellent,Minor
2026-08-30,P0060,GH004,F01,23.5605414,0.076093497,0.420043172,Good,None
2026-02-15,P0061,GH017,F08,40.90442089,0.187068299,0.225436421,Poor,None
2026-03-01,P0061,GH017,F08,43.90720857,0.259422235,0.078151892,Good,None
2026-03-15,P0061,GH017,F08,29.52019642,0.131784224,0.195541378,Poor,None
2026-03-29,P0061,GH017,F08,44.27291399,0.226911553,0.268720933,Fair,None
2026-04-12,P0061,GH017,F08,36.55026468,0.460821928,0.188778231,Excellent,Minor
2026-04-26,P0061,GH017,F08,39.98185521,0.182876747,0.149484113,Good,None
2026-05-10,P0061,GH017,F08,40.14040762,0.159058189,0.145131397,Poor,None
2026-05-24,P0061,GH017,F08,35.77985071,0.197048922,0.132824797,Good,None
2026-06-07,P0061,GH017,F08,30.46065598,0.441405405,0.047156405,Fair,None
2026-06-21,P0061,GH017,F08,29.48295285,0.028133014,0.087580262,Good,None
2026-07-05,P0061,GH017,F08,44.15824637,0.308902965,0.482068964,Fair,Severe
2026-07-19,P0061,GH017,F08,27.11653251,0.471556037,0.436055388,Poor,Minor
2026-08-02,P0061,GH017,F08,29.99354224,0.299090465,0.439222464,Fair,Moderate
2026-08-16,P0061,GH017,F08,39.33528639,0.115386745,0.493263962,Good,Moderate
2026-08-30,P0061,GH017,F08,27.33257754,0.131066319,0.249580317,Poor,Minor
2026-02-15,P0062,GH013,F08,37.15605297,0.262274843,0.13705673,Good,None
2026-03-01,P0062,GH013,F08,23.26519718,0.568310463,0.139370219,Good,Minor
2026-03-15,P0062,GH013,F08,36.03632576,0.142383105,0.405759453,Good,None
2026-03-29,P0062,GH013,F08,42.75569205,0.134724979,0.106476665,Poor,None
2026-04-12,P0062,GH013,F08,26.2537998,0.558833503,0.284165363,Excellent,None
2026-04-26,P0062,GH013,F08,22.91752007,0.202885796,0.226623555,Poor,Moderate
2026-05-10,P0062,GH013,F08,27.93220685,0.024318524,0.317199437,Good,None
2026-05-24,P0062,GH013,F08,35.25844165,0.233619155,0.080847042,Poor,Minor
2026-06-07,P0062,GH013,F08,29.81467565,0.340307938,0.474174939,Good,Moderate
2026-06-21,P0062,GH013,F08,31.51632034,0.252272974,0.142343,Good,Minor
2026-07-05,P0062,GH013,F08,28.96773686,0.316773617,0.058106271,Excellent,None
2026-07-19,P0062,GH013,F08,39.62726555,0.336701033,0.120169033,Excellent,None
2026-08-02,P0062,GH013,F08,20.23162879,0.211329898,0.227508402,Good,Minor
2026-08-16,P0062,GH013,F08,32.39586122,0.285066124,0.111866415,Good,None
2026-08-30,P0062,GH013,F08,16.53918371,0.135776803,0.17695481,Poor,Moderate
2026-02-15,P0063,GH019,F08,39.72488645,0.210116944,0.358444632,Excellent,None
2026-03-01,P0063,GH019,F08,24.88914111,0.605603864,0.319658842,Poor,Minor
2026-03-15,P0063,GH019,F08,33.34575919,0.080121282,0.193117794,Good,Minor
2026-03-29,P0063,GH019,F08,27.59006772,0.089677161,0.076531725,Excellent,None
2026-04-12,P0063,GH019,F08,35.26998786,0.227118125,0.329911283,Fair,Moderate
2026-04-26,P0063,GH019,F08,43.50579264,0.207923481,0.308431585,Excellent,Severe
2026-05-10,P0063,GH019,F08,33.15056046,0.444674528,0.251382379,Poor,None
2026-05-24,P0063,GH019,F08,40.58777581,0.609832466,0.175555755,Good,None
2026-06-07,P0063,GH019,F08,32.0083101,0.314225397,0.317743035,Good,None
2026-06-21,P0063,GH019,F08,35.38397712,0.115265757,0.382292762,Fair,None
2026-07-05,P0063,GH019,F08,35.94133816,0.122166499,0.279954304,Excellent,Minor
2026-07-19,P0063,GH019,F08,41.00519522,0.031071973,0.116513123,Good,None
2026-08-02,P0063,GH019,F08,31.11163432,0.156966936,0.362192744,Excellent,Severe
2026-08-16,P0063,GH019,F08,24.670338,0.271619554,0.363684362,Fair,Minor
2026-08-30,P0063,GH019,F08,24.32661348,0.228870073,0.051488809,Excellent,None
2026-02-15,P0064,GH011,F05,35.4017286,0.299068051,0.144274745,Good,None
2026-03-01,P0064,GH011,F05,44.49142376,0.189380536,0.124288686,Good,None
2026-03-15,P0064,GH011,F05,47.987287,0.511748174,0.277352093,Good,None
2026-03-29,P0064,GH011,F05,41.66948972,0.097324599,0.321459546,Fair,None
2026-04-12,P0064,GH011,F05,36.72203369,0.290063912,0.466728613,Good,None
2026-04-26,P0064,GH011,F05,33.52219398,0.130415191,0.063080166,Good,Moderate
2026-05-10,P0064,GH011,F05,32.16453348,0.120422785,0.127418302,Good,None
2026-05-24,P0064,GH011,F05,37.7001506,0.187100116,0.122095119,Good,None
2026-06-07,P0064,GH011,F05,27.86600415,0.206498359,0.33932019,Excellent,Minor
2026-06-21,P0064,GH011,F05,44.12982322,0.419820451,0.150940863,Fair,None
2026-07-05,P0064,GH011,F05,37.0792538,0.209255778,0.112844301,Good,Minor
2026-07-19,P0064,GH011,F05,38.02985976,0.333287138,0.020250348,Good,None
2026-08-02,P0064,GH011,F05,32.41404981,0.136411585,0.196246859,Good,None
2026-08-16,P0064,GH011,F05,45.48429105,0.040812624,0.46763599,Good,None
2026-08-30,P0064,GH011,F05,40.84841308,0.318344068,0.130607679,Excellent,None
2026-02-15,P0065,GH020,F01,33.74349028,0.076115117,0.345896866,Good,None
2026-03-01,P0065,GH020,F01,25.62381773,0.039747321,0.177415724,Good,None
2026-03-15,P0065,GH020,F01,25.93502842,0.260124121,0.159078347,Good,Minor
2026-03-29,P0065,GH020,F01,36.34913543,0.433237738,0.199193942,Fair,None
2026-04-12,P0065,GH020,F01,37.91125485,0.076099759,0.291508013,Fair,None
2026-04-26,P0065,GH020,F01,31.12877182,0.116938743,0.016199517,Poor,None
2026-05-10,P0065,GH020,F01,32.87107157,0.259482331,0.229893993,Excellent,Minor
2026-05-24,P0065,GH020,F01,44.93497609,0.113856226,0.323669868,Good,Moderate
2026-06-07,P0065,GH020,F01,46.32354571,0.475329971,0.185923527,Excellent,Minor
2026-06-21,P0065,GH020,F01,33.91523885,0.062137491,0.060498739,Fair,Moderate
2026-07-05,P0065,GH020,F01,40.82232632,0.172294714,0.158456649,Excellent,None
2026-07-19,P0065,GH020,F01,43.21765594,0.28782262,0.251252193,Good,None
2026-08-02,P0065,GH020,F01,37.06315467,0.417263327,0.183921393,Good,Minor
2026-08-16,P0065,GH020,F01,31.75242065,0.413929495,0.014635237,Good,None
2026-08-30,P0065,GH020,F01,43.80721765,0.017352614,0.437013424,Poor,None
